#AGE= 1.500 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
239 1.765365 3.6630 2.2586 2.0314 -0.3081 0.5098 -0.2501 -0.5471 -0.6740 -0.7359 -0.1858
240 1.766025 3.6640 2.2754 2.0187 -0.2781 0.5348 -0.2214 -0.5161 -0.6417 -0.7031 -0.1568
241 1.766745 3.6675 2.3381 1.9703 -0.1645 0.6290 -0.1119 -0.3991 -0.5200 -0.5790 -0.0468
242 1.767602 3.6712 2.3936 1.9298 -0.0711 0.7011 -0.0229 -0.3021 -0.4183 -0.4745 0.0426
243 1.768599 3.6703 2.3802 1.9397 -0.0945 0.6811 -0.0444 -0.3265 -0.4445 -0.5011 0.0205
244 1.769619 3.6644 2.2700 2.0269 -0.2967 0.5152 -0.2362 -0.5342 -0.6614 -0.7228 -0.1743
245 1.770528 3.6603 2.1910 2.0897 -0.4435 0.3942 -0.3772 -0.6848 -0.8177 -0.8823 -0.3162
246 1.771307 3.6560 2.1130 2.1506 -0.5834 0.2826 -0.5101 -0.8289 -0.9683 -1.0366 -0.4507
247 1.771998 3.6523 2.0438 2.2049 -0.7085 0.1824 -0.6293 -0.9577 -1.1027 -1.1741 -0.5712
248 1.772588 3.6493 1.9909 2.2460 -0.8031 0.1074 -0.7201 -1.0552 -1.2043 -1.2782 -0.6624
249 1.773136 3.6461 1.9346 2.2897 -0.9025 0.0298 -0.8138 -1.1575 -1.3116 -1.3886 -0.7575
250 1.773633 3.6430 1.8801 2.3317 -0.9977 -0.0434 -0.9029 -1.2557 -1.4150 -1.4948 -0.8483
251 1.774089 3.6398 1.8265 2.3728 -1.0900 -0.1134 -0.9886 -1.3509 -1.5157 -1.5986 -0.9360
252 1.774505 3.6367 1.7747 2.4126 -1.1789 -0.1801 -1.0705 -1.4426 -1.6130 -1.6989 -1.0202
253 1.774880 3.6338 1.7247 2.4507 -1.2637 -0.2433 -1.1487 -1.5302 -1.7063 -1.7952 -1.1004
254 1.775232 3.6307 1.6748 2.4888 -1.3475 -0.3048 -1.2253 -1.6170 -1.7989 -1.8909 -1.1793
255 1.775553 3.6279 1.6265 2.5253 -1.4277 -0.3627 -1.2980 -1.7000 -1.8879 -1.9830 -1.2546
256 1.775847 3.6250 1.5798 2.5607 -1.5047 -0.4170 -1.3668 -1.7796 -1.9738 -2.0721 -1.3264
257 1.776122 3.6222 1.5336 2.5956 -1.5799 -0.4692 -1.4330 -1.8573 -2.0582 -2.1597 -1.3961
258 1.776376 3.6193 1.4884 2.6295 -1.6523 -0.5180 -1.4954 -1.9323 -2.1399 -2.2450 -1.4626
259 1.776610 3.6165 1.4444 2.6624 -1.7218 -0.5640 -1.5544 -2.0044 -2.2192 -2.3276 -1.5261
260 1.776827 3.6137 1.4014 2.6944 -1.7889 -0.6079 -1.6102 -2.0743 -2.2965 -2.4082 -1.5869
261 1.777029 3.6110 1.3591 2.7259 -1.8543 -0.6500 -1.6638 -2.1425 -2.3725 -2.4874 -1.6459
262 1.777218 3.6084 1.3180 2.7564 -1.9173 -0.6898 -1.7144 -2.2083 -2.4462 -2.5642 -1.7022
263 1.777394 3.6058 1.2776 2.7863 -1.9784 -0.7275 -1.7624 -2.2722 -2.5182 -2.6396 -1.7564
264 1.777559 3.6032 1.2381 2.8155 -2.0376 -0.7627 -1.8075 -2.3339 -2.5882 -2.7129 -1.8083
265 1.777713 3.6007 1.1997 2.8440 -2.0947 -0.7960 -1.8499 -2.3935 -2.6562 -2.7844 -1.8580
266 1.777858 3.5982 1.1620 2.8720 -2.1502 -0.8272 -1.8893 -2.4513 -2.7228 -2.8545 -1.9057
267 1.777994 3.5958 1.1251 2.8994 -2.2041 -0.8564 -1.9259 -2.5073 -2.7878 -2.9231 -1.9514
268 1.778130 3.5934 1.0887 2.9262 -2.2567 -0.8839 -1.9597 -2.5621 -2.8519 -2.9908 -1.9954
269 1.778249 3.5912 1.0536 2.9523 -2.3076 -0.9114 -1.9910 -2.6156 -2.9149 -3.0571 -2.0375
270 1.778362 3.5889 1.0190 2.9778 -2.3574 -0.9377 -2.0206 -2.6677 -2.9770 -3.1223 -2.0782
271 1.778354 3.5867 0.9851 3.0028 -2.4055 -0.9618 -2.0473 -2.7180 -3.0374 -3.1861 -2.1169
272 1.778455 3.5846 0.9519 3.0273 -2.4519 -0.9831 -2.0707 -2.7665 -3.0964 -3.2485 -2.1533
273 1.778551 3.5824 0.9191 3.0514 -2.4970 -1.0027 -2.0918 -2.8136 -3.1543 -3.3101 -2.1882
274 1.778646 3.5802 0.8873 3.0748 -2.5410 -1.0230 -2.1128 -2.8596 -3.2111 -3.3701 -2.2221

