#AGE= 1.750 EEPS=274
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
198 1.667349 3.7009 3.0839 1.3329 1.3705 1.9821 1.3889 1.1686 1.0880 1.0499 1.4557
199 1.667675 3.6998 3.0594 1.3533 1.3210 1.9378 1.3405 1.1181 1.0363 0.9975 1.4072
200 1.668003 3.6988 3.0350 1.3735 1.2718 1.8937 1.2924 1.0679 0.9847 0.9453 1.3589
201 1.668330 3.6977 3.0106 1.3938 1.2227 1.8499 1.2443 1.0177 0.9333 0.8934 1.3109
202 1.668660 3.6967 2.9864 1.4139 1.1739 1.8064 1.1966 0.9679 0.8822 0.8415 1.2631
203 1.668990 3.6956 2.9620 1.4339 1.1253 1.7634 1.1491 0.9182 0.8311 0.7899 1.2155
204 1.669321 3.6945 2.9376 1.4540 1.0769 1.7206 1.1017 0.8686 0.7802 0.7384 1.1681
205 1.669651 3.6934 2.9134 1.4740 1.0285 1.6779 1.0545 0.8192 0.7294 0.6869 1.1208
206 1.669983 3.6923 2.8891 1.4939 0.9804 1.6356 1.0075 0.7700 0.6789 0.6357 1.0736
207 1.670313 3.6912 2.8647 1.5139 0.9322 1.5932 0.9604 0.7207 0.6283 0.5844 1.0266
208 1.670646 3.6900 2.8405 1.5338 0.8842 1.5512 0.9136 0.6717 0.5779 0.5334 0.9797
209 1.670977 3.6889 2.8162 1.5536 0.8362 1.5092 0.8668 0.6226 0.5274 0.4822 0.9328
210 1.671308 3.6878 2.7919 1.5735 0.7885 1.4674 0.8201 0.5736 0.4771 0.4312 0.8861
211 1.671639 3.6867 2.7675 1.5934 0.7406 1.4256 0.7735 0.5247 0.4268 0.3801 0.8395
212 1.671969 3.6855 2.7431 1.6134 0.6929 1.3841 0.7270 0.4757 0.3764 0.3290 0.7928
213 1.672299 3.6844 2.7187 1.6332 0.6452 1.3427 0.6806 0.4270 0.3262 0.2781 0.7463
214 1.672630 3.6832 2.6944 1.6530 0.5977 1.3015 0.6344 0.3783 0.2761 0.2273 0.6999
215 1.672961 3.6821 2.6699 1.6729 0.5501 1.2603 0.5882 0.3296 0.2259 0.1764 0.6535
216 1.673290 3.6809 2.6454 1.6928 0.5026 1.2193 0.5420 0.2810 0.1758 0.1255 0.6073
217 1.673357 3.6806 2.6406 1.6967 0.4933 1.2113 0.5329 0.2714 0.1659 0.1154 0.5981
218 1.673424 3.6804 2.6356 1.7007 0.4837 1.2030 0.5236 0.2616 0.1559 0.1052 0.5888
219 1.673489 3.6802 2.6308 1.7047 0.4742 1.1949 0.5144 0.2519 0.1458 0.0950 0.5796
220 1.673556 3.6799 2.6259 1.7086 0.4647 1.1867 0.5052 0.2421 0.1358 0.0848 0.5703
221 1.673622 3.6797 2.6209 1.7126 0.4552 1.1785 0.4960 0.2324 0.1258 0.0746 0.5611
222 1.673689 3.6794 2.6160 1.7166 0.4457 1.1704 0.4867 0.2226 0.1157 0.0644 0.5517
