#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
226 1.228770 3.6523 2.5676 1.5221 0.9920 1.9415 1.0731 0.7316 0.5874 0.5172 1.1340
227 1.229254 3.6551 2.6241 1.4775 1.0952 2.0257 1.1713 0.8377 0.6978 0.6301 1.2336
228 1.229838 3.6521 2.5566 1.5329 0.9662 1.9172 1.0487 0.7057 0.5605 0.4901 1.1089
229 1.230353 3.6484 2.4775 1.5975 0.8168 1.7931 0.9076 0.5529 0.4009 0.3271 0.9650
230 1.230798 3.6447 2.4010 1.6594 0.6746 1.6771 0.7747 0.4072 0.2481 0.1706 0.8287
231 1.231186 3.6410 2.3260 1.7199 0.5370 1.5660 0.6471 0.2661 0.0995 0.0183 0.6973
232 1.231525 3.6374 2.2527 1.7785 0.4039 1.4596 0.5243 0.1296 -0.0450 -0.1299 0.5704
233 1.231821 3.6337 2.1820 1.8350 0.2768 1.3592 0.4082 -0.0010 -0.1836 -0.2724 0.4499
234 1.232083 3.6302 2.1123 1.8904 0.1531 1.2630 0.2967 -0.1280 -0.3193 -0.4120 0.3332
235 1.232314 3.6266 2.0441 1.9442 0.0339 1.1718 0.1909 -0.2505 -0.4509 -0.5478 0.2215
236 1.232520 3.6230 1.9765 1.9975 -0.0827 1.0844 0.0898 -0.3704 -0.5807 -0.6821 0.1132
237 1.232701 3.6193 1.9102 2.0490 -0.1939 1.0030 -0.0044 -0.4851 -0.7063 -0.8122 0.0108
238 1.232862 3.6155 1.8451 2.0993 -0.3016 0.9256 -0.0930 -0.5963 -0.8293 -0.9398 -0.0871
239 1.233007 3.6118 1.7805 2.1490 -0.4062 0.8526 -0.1758 -0.7045 -0.9502 -1.0658 -0.1811
240 1.233136 3.6081 1.7175 2.1972 -0.5060 0.7858 -0.2513 -0.8076 -1.0670 -1.1877 -0.2692
241 1.233252 3.6044 1.6556 2.2443 -0.6017 0.7246 -0.3197 -0.9068 -1.1806 -1.3071 -0.3524
242 1.233356 3.6007 1.5944 2.2906 -0.6945 0.6683 -0.3816 -1.0026 -1.2919 -1.4246 -0.4312
243 1.233450 3.5969 1.5347 2.3355 -0.7826 0.6170 -0.4358 -1.0942 -1.4001 -1.5387 -0.5044
244 1.233535 3.5932 1.4755 2.3798 -0.8679 0.5705 -0.4831 -1.1829 -1.5066 -1.6517 -0.5734
245 1.233611 3.5895 1.4180 2.4227 -0.9483 0.5315 -0.5215 -1.2662 -1.6085 -1.7606 -0.6361
246 1.233680 3.5859 1.3614 2.4647 -1.0256 0.4977 -0.5532 -1.3460 -1.7077 -1.8675 -0.6946
247 1.233743 3.5823 1.3057 2.5060 -1.0994 0.4693 -0.5778 -1.4219 -1.8039 -1.9718 -0.7484
