raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr
8.8552124,11.6971603,0.017,0.012,21.206,0.093,20.068,0.036,19.733,0.025,19.443,0.054,19.287,0.035
8.855213,11.6540987,0.004,0.004,21.029,0.048,19.85,0.006,18.697,0.005,18.173,0.006,17.918,0.006
8.8552144,11.6437129,0.005,0.005,21.79,0.049,20.588,0.011,19.217,0.008,18.607,0.011,18.292,0.012
8.8552238,11.9050395,0.004,0.003,17.319,0.003,16.316,0.002,15.869,0.002,15.696,0.003,15.551,0.005
8.8552239,12.1712372,0.013,0.013,21.546,0.176,21.188,0.073,20.233,0.027,19.675,0.039,19.335,0.162
8.8552253,11.5377628,0.027,0.029,22.219,0.031,21.507,0.053,21.101,0.053,20.637,0.077,20.679,0.184
8.8552355,11.5882376,0.002,0.006,16.556,0.003,15.844,0.002,15.575,0.002,15.483,0.004,15.403,0.004
8.8552489,11.808988,0.011,0.011,20.434,0.015,20.18,0.011,20.062,0.033,20.076,0.067,19.872,0.055
8.855263,12.0345019,0.003,0.004,17.542,0.004,17.12,0.002,16.965,0.003,16.915,0.011,16.873,0.018
8.8552656,11.5809005,0.006,0.01,19.434,0.007,18.352,0.004,17.875,0.003,17.654,0.006,17.507,0.009
8.8552679,12.182144,0.016,0.017,21.355,0.065,20.643,0.025,20.259,0.043,19.958,0.031,19.969,0.164
8.8552681,11.9697149,0.165,0.044,12.862,-999,12.168,-999,11.875,-999,11.713,-999,11.628,-999
8.8552683,11.8060335,0.013,0.005,20.455,0.037,19.209,0.024,18.259,0.019,17.816,0.008,17.572,0.007
8.8552687,12.2904339,0.018,0.009,21.735,0.117,20.723,0.032,19.509,0.024,18.979,0.028,18.713,0.016
8.855275,11.7892281,0.003,0.014,19.385,0.017,18.163,0.009,17.403,0.003,17.064,0.007,16.884,0.004
8.8552789,11.8349232,0.305,0.122,12.746,-999,12.43,-999,12.324,-999,12.295,-999,12.282,0.007
8.8552873,11.6710284,0.004,0.005,13.899,0.002,13.647,0.054,13.487,0.014,13.488,0.002,13.463,0.002
8.8552904,11.5795106,0.003,0.003,18.746,0.009,18.261,0.003,18.079,0.004,18.026,0.011,17.96,0.004
8.855296,11.4400311,0.004,0.001,14.769,0.002,14.351,0.001,14.243,0.008,14.207,0.002,14.17,0.003
8.8552977,11.5046642,0.003,0.004,14.686,0.001,14.204,0.002,14.048,0.001,13.994,0.006,13.947,0.002
8.855306,11.8605182,0.008,0.008,19.495,0.02,19,0.008,18.846,0.004,18.792,0.021,18.736,0.024
8.855309,11.8275513,0.018,0.009,21.575,0.036,20.395,0.015,19.17,0.01,18.601,0.008,18.299,0.029
8.8553251,11.7985128,0.017,0.01,13.87,0.004,13.554,0.009,13.438,0.006,13.423,0.003,13.39,0.002
8.8553286,11.8958033,0.016,0.016,21.003,0.054,20.559,0.021,20.438,0.045,20.455,0.047,19.582,0.211
8.8553332,12.1944851,0.011,0.004,20.716,0.033,19.558,0.01,18.445,0.008,17.922,0.009,17.66,0.018
8.8553345,11.8074906,0.004,0.001,18.579,0.012,17.397,0.004,16.726,0.008,16.45,0.004,16.264,0.004
8.8553373,12.0574239,0.097,0.069,22.55,0.199,22.225,0.136,21.656,0.034,21.218,0.219,19.818,0.187
8.8553374,11.8234295,0.003,0.008,14.052,0.001,13.736,0.008,13.616,0.007,13.617,0.004,13.589,0.004
8.8553399,12.1908222,0.008,0.015,19.864,0.016,19.723,0.012,19.644,0.016,19.609,0.025,19.633,0.074
8.8553413,11.3837676,0.004,0.004,19.628,0.011,18.839,0.004,18.532,0.002,18.383,0.024,18.268,0.021
8.8553462,11.6581521,0.005,0.005,21.71,0.052,20.472,0.014,19.224,0.006,18.668,0.009,18.416,0.015
8.8553628,11.3945347,0.007,0.021,20.63,0.02,19.394,0.009,18.607,0.004,18.262,0.008,18.053,0.023
8.8553637,11.5427513,0.003,0.007,13.882,0.002,13.618,0.008,13.601,0.007,13.559,0.004,13.543,0.002
8.8553701,11.5297207,0.009,0.009,22.01,0.077,20.888,0.023,19.856,0.013,19.363,0.013,19.113,0.026
8.8553765,11.8025002,0.016,0.013,22.016,0.031,20.642,0.026,19.857,0.037,19.51,0.05,19.262,0.105
8.8553816,11.591843,0.003,0.006,16.342,0.002,15.979,0.003,15.861,0.003,15.851,0.003,15.828,0.005
8.8553895,11.6278434,0.007,0.006,21.098,0.04,20.102,0.009,19.667,0.021,19.479,0.027,19.327,0.022
8.8553907,11.6695322,0.012,0.005,20.934,0.024,19.609,0.013,18.876,0.015,18.47,0.01,18.238,0.018
8.8553933,11.9949268,0.015,0.018,22.261,0.04,20.872,0.027,20.295,0.028,20.098,0.041,19.828,0.108
8.8554124,12.1631619,0.003,0.005,17.48,0.004,17.115,0.002,16.992,0.003,16.971,0.004,16.945,0.009
8.8554207,11.7534549,0.007,0.003,17.023,0.003,16.128,0.005,15.719,0.006,15.519,0.000892,15.363,0.009
8.8554423,11.9870683,0.008,0.011,21.523,0.063,20.18,0.018,19.69,0.041,19.453,0.025,19.229,0.031
8.8554439,12.0246214,0.007,0.008,21.473,0.071,19.918,0.027,19.347,0.051,19.123,0.027,18.816,0.055
8.8554444,11.6349888,0.004,0.004,20.48,0.011,19.333,0.004,18.797,0.006,18.538,0.008,18.358,0.016
8.8554634,12.2259471,0.031,0.039,21.57,0.04,20.916,0.139,20.535,0.035,20.431,0.093,20.438,0.144
8.8554658,11.8275309,0.003,0.003,15.978,0.001,15.393,0.002,15.188,0.003,15.132,0.003,15.063,0.005
8.8554663,11.8696401,0.002,0.003,14.128,0.003,13.757,0.006,13.596,0.001,13.595,0.005,13.561,0.003
8.8554677,12.0594558,0.002,0.001,15.769,0.002,15.291,0.002,15.106,0.003,15.042,0.005,14.994,0.006
8.8554682,11.9045511,0.032,0.02,17.99,0.003,17.638,0.005,17.51,0.004,17.504,0.006,17.479,0.008
8.8554834,11.8518771,0.023,0.036,20.445,0.031,20.009,0.019,19.831,0.006,20.038,0.071,19.407,0.032
8.8554914,11.4059898,0.011,0.011,22.352,0.02,21.338,0.033,20.144,0.018,19.627,0.024,19.365,0.039
8.8554961,11.6323306,0.003,0.006,20.59,0.017,19.322,0.01,17.837,0.009,17.173,0.006,16.84,0.008
8.8554997,11.9702183,0.004,0.003,19.094,0.01,17.931,0.005,16.699,0.004,16.124,0.004,15.832,0.004
8.8555008,11.36786,0.013,0.013,10.524,-999,9.92,-999,9.685,-999,9.571,-999,9.505,-999
8.8555038,12.2058111,0.003,0.012,18.957,0.01,17.718,0.004,16.936,0.003,16.584,0.006,16.404,0.006
8.8555232,11.6911768,0.015,0.006,21.564,0.074,20.313,0.028,19.165,0.009,18.692,0.006,18.414,0.025
8.8555236,11.8104415,0.003,0.008,17.281,0.005,16.525,0.003,16.25,0.004,16.156,0.003,16.069,0.004
8.8555273,11.7834308,0.311,0.378,12.284,0.001,12.283,0.061,11.787,0.033,11.925,0.073,12.117,0
8.8555296,11.7835302,0.101,0.095,12.133,-999,11.967,-999,11.949,-999,11.979,-999,13.303,0.002
8.8555494,12.2903344,0.016,0.003,19.248,0.007,18.817,0.011,18.634,0.009,18.539,0.021,18.498,0.021
8.8555558,11.7068779,0.023,0.025,22.329,0.025,21.413,0.138,20.909,0.05,20.582,0.061,20.703,0.183
8.855563,11.8504605,0.007,0.006,14.527,0.003,14.137,0.004,14.027,0.002,13.992,0.003,13.958,0.004
8.8555683,11.7575988,0.01,0.013,21.524,0.032,20.221,0.023,19.775,0.037,19.429,0.018,19.15,0.109
8.8555799,12.3028845,0.001,0.001,9.965,-999,8.92,-999,8.454,-999,8.17,-999,8.003,-999
8.8555818,11.999568,0.014,0.018,21.941,0.138,20.805,0.031,20.359,0.049,20.081,0.042,19.549,0.104
8.855587,11.7782528,0.009,0.012,12.986,-999,12.687,-999,12.585,-999,12.555,-999,12.535,0.006
8.8555874,11.8397832,0.006,0.003,14.145,0.003,13.802,0.003,13.69,0.001,13.703,0.002,13.679,0.005
8.8555961,11.879992,0.007,0.003,14.053,0.001,13.729,0.006,13.621,0.006,13.622,0.004,13.591,0.005
8.8555981,12.3025439,0.029,0.029,11.613,0.001,9.61,0.255,8.986,0.001,12.841,0.193,12.107,0.002
8.8556035,11.7409897,0.017,0.019,21.141,0.051,20.712,0.049,20.721,0.052,20.64,0.062,20.021,0.026
8.8556123,12.21442,0.006,0.006,19.106,0.021,18.75,0.01,18.603,0.007,18.593,0.01,18.542,0.018
8.8556158,12.3026157,0.014,0.014,13.921,0.001,12.934,0.154,13.399,0.015,13.095,0.018,12.183,0.012
8.8556221,12.0844464,0.012,0.007,22.072,0.081,20.945,0.02,19.637,0.011,19.026,0.022,18.743,0.022
8.8556252,11.6450243,0.015,0.014,21.497,0.045,20.963,0.034,20.719,0.038,20.657,0.026,19.949,0.149
8.8556278,11.7721638,0.048,0.01,18.257,0.019,17.072,0.015,16.447,0.009,16.166,0.006,15.972,0.005
8.8556328,11.3755605,0.051,0.043,21.837,0.137,20.881,0.122,20.411,0,20.418,0.073,19.509,0.068
8.8556442,11.7645649,0.038,0.018,13.43,-999,13.114,-999,12.996,-999,12.951,-999,12.902,0.003
8.8556457,11.6025718,0.005,0.004,17.287,0.004,16.235,0.002,15.789,0.002,15.595,0.003,15.454,0.004
8.8556465,11.3973164,0.014,0.014,21.389,0.068,20.859,0.021,20.721,0.051,20.599,0.067,20.132,0.24
8.855651,11.3950372,0.007,0.008,20.597,0.024,19.322,0.012,18.498,0.006,18.114,0.007,17.94,0.009
8.855659,12.1334248,0.005,0.005,16.337,0.002,15.657,0.003,15.413,0.003,15.327,0.003,15.258,0.005
8.8556672,11.8469342,0.013,0.013,22.289,0.19,21.442,0.039,20.206,0.038,19.756,0.023,19.486,0.053
8.8556766,12.1568046,0.011,0.01,21.579,0.071,20.75,0.017,20.3,0.028,20.04,0.044,19.784,0.112
8.8556966,11.9984297,0.021,0.014,22.085,0.006,21.123,0.029,20.587,0.05,20.341,0.041,19.857,0.004
8.8557054,11.7680119,0.045,0.018,12.913,-999,12.746,-999,12.739,-999,12.788,-999,12.908,0.001
8.8557103,11.3442663,0.003,0.003,20.223,0.016,19.063,0.006,18.091,0.005,17.658,0.008,17.438,0.005
8.8557118,11.7712129,0.012,0.007,12.743,-999,12.635,-999,12.656,-999,12.722,-999,12.786,0.003
8.8557132,11.4623768,0.059,0.012,13.443,0.001,13.192,-999,12.859,-999,12.656,-999,12.537,0.024
8.855737,11.7570245,0.003,0.006,16.223,0.002,15.463,0.003,15.176,0.01,15.053,0.002,14.938,0.003
8.8557406,11.5245062,0.008,0.003,14.262,0.001,13.917,0.002,13.819,0.001,13.807,0.003,13.785,0.003
8.8557485,11.8087418,0.004,0.003,19.257,0.013,18.006,0.004,17.179,0.004,16.811,0.003,16.607,0.016
8.8557557,11.6248273,0.014,0.013,22.243,0.176,21.385,0.033,20.281,0.022,19.845,0.036,19.62,0.128
8.8557722,11.6611407,0.005,0.003,13.87,0.002,13.547,0.003,13.441,0.000648,13.444,0.001,13.411,0.000985
8.8557749,11.8906199,0.042,0.054,11.446,-999,11.203,-999,11.128,-999,11.112,-999,11.112,-999
8.8557761,11.750682,0.004,0.007,13.38,-999,13.036,-999,12.897,-999,12.836,-999,12.808,0.005
8.8557864,12.0919904,0.028,0.009,16.017,0.002,15.603,0.002,15.463,0.004,15.438,0.003,15.408,0.004
8.8557864,12.2248285,0.004,0.005,21.461,0.067,20.399,0.031,19.153,0.01,18.61,0.012,18.339,0.015
8.8557962,12.0456003,0.008,0.011,20.521,0.027,19.263,0.01,18.216,0.004,17.751,0.005,17.53,0.031
8.8557975,11.7264813,0.014,0.01,21.109,0.047,19.873,0.023,18.972,0.008,18.584,0.015,18.346,0.011
8.8558134,11.9591597,0.014,0.006,21.128,0.043,19.899,0.017,18.725,0.004,18.238,0.008,17.976,0.014
8.8558211,11.7997417,0.014,0.012,20.543,0.036,20.257,0.033,20.219,0.024,20.123,0.075,20.011,0.037
8.8558284,11.3232879,0.004,0.003,16.617,0.002,16.075,0.002,15.878,0.004,15.811,0.004,15.743,0.006
8.8558509,11.6159907,0.002,0.004,17.926,0.003,17.666,0.003,17.581,0.004,17.587,0.003,17.551,0.005
8.8558644,12.1271171,0.016,0.039,21.795,0.035,20.556,0.017,19.265,0.012,18.697,0.013,18.466,0.066
8.8558914,11.7646501,0.026,0.031,12.222,-999,11.975,-999,11.925,-999,11.944,-999,11.961,-999
8.8558921,11.8211097,0.01,0.004,21.443,0.068,20.203,0.029,18.949,0.007,18.41,0.009,18.109,0.016
8.8558959,11.6943885,0.012,0.013,22.208,0.159,21.084,0.068,20.368,0.03,20.081,0.054,19.754,0.116
8.8558997,11.9138643,0.003,0.005,20.219,0.026,18.937,0.009,17.261,0.005,16.503,0.003,16.102,0.007
8.8559127,11.9040217,0.008,0.004,16.643,0.003,15.895,0.002,15.583,0.003,15.466,0.002,15.358,0.005
8.8559153,11.4424444,0.007,0.007,21.767,0.042,20.572,0.023,19.632,0.015,19.168,0.01,18.975,0.037
8.8559257,11.8022886,0.014,0.02,19.509,0.02,18.858,0.009,18.601,0.024,18.457,0.016,18.395,0.036
8.855938,11.5844659,0.002,0.002,18.14,0.005,17.63,0.002,17.406,0.006,17.316,0.004,17.271,0.014
8.8559383,11.9479596,0.004,0.004,21.465,0.044,20.142,0.011,18.853,0.008,18.282,0.01,18.039,0.037
8.8559411,11.7335679,0.002,0.004,17.54,0.008,16.569,0.007,16.201,0.002,16.048,0.003,15.914,0.004
8.8559455,11.8575645,0.004,0.005,19.293,0.013,18.022,0.005,17.117,0.003,16.687,0.004,16.462,0.006
8.8559474,12.0572899,0.019,0.03,21.447,0.055,20.881,0.047,20.313,0.018,19.957,0.037,19.586,0.121
8.8559524,12.2938987,0.1,0.088,21.357,0.138,21.457,0.087,21.658,0.059,20.978,0.157,19.952,0.163
8.8559539,11.7490148,0.01,0.004,21.662,0.016,20.486,0.091,19.042,0.006,18.382,0.009,18.042,0.011
8.8559661,12.027964,0.009,0.012,21.824,0.049,21.228,0.031,19.88,0.009,19.205,0.026,18.912,0.038
8.8559664,11.552025,0.004,0.015,16.059,0.004,15.305,0.000938,15.017,0.003,14.886,0.005,14.798,0.003
8.8559701,11.9846513,0.005,0.003,14.307,0.005,13.964,0.008,13.87,0.000234,13.862,0.003,13.842,0.005
8.8559718,11.4168779,0.008,0.008,20.517,0.013,19.905,0.011,19.664,0.02,19.543,0.019,19.361,0.06
8.8559742,11.6193455,0.018,0.014,21.073,0.052,20.211,0.034,19.854,0.043,19.712,0.042,19.678,0.081
8.8559745,11.7183059,0.017,0.014,21.328,0.083,20.416,0.064,19.915,0.021,19.736,0.046,19.575,0.043
8.85599,11.6523632,0.002,0.004,13.792,0.000656,13.998,0.001,13.45,0.001,13.482,0.004,13.456,0.002
8.8559924,12.2819479,0.029,0.019,21.699,0.121,20.596,0.047,20.271,0.032,20.089,0.049,19.658,0.076
8.8559963,11.8908558,0.018,0.009,19.73,0.02,18.55,0.017,17.96,0.007,17.655,0.011,17.45,0.009
8.8559985,11.7683037,0.241,0.191,12.055,-999,11.288,-999,10.963,-999,10.779,-999,10.675,-999
8.8560023,11.8173622,0.006,0.005,15.469,0.002,14.968,0.002,14.783,0.005,14.737,0.003,14.665,0.003
8.8560073,11.632385,0.008,0.008,21.877,0.049,20.86,0.025,19.928,0.008,19.494,0.015,19.212,0.024
8.856009,11.6935003,0.008,0.003,21.425,0.051,20.152,0.012,19.123,0.005,18.658,0.01,18.449,0.01
8.8560103,12.1852111,0.002,0.009,19.048,0.008,17.849,0.006,17.22,0.004,16.927,0.006,16.785,0.008
8.85603,12.2369872,0.034,0.037,21.729,0.118,21.109,0.047,20.567,0.036,20.552,0.071,20.32,0.129
8.8560326,12.2256208,0.018,0.018,22.111,0.126,21.075,0.057,20.372,0.024,20.311,0.04,20.046,0.171
8.85604,11.8616722,0.003,0.003,14.283,0.001,13.88,0.003,13.748,0.002,13.716,0.003,13.66,0.005
8.8560416,11.8771638,0.201,0.058,11.454,-999,11.119,-999,11.008,-999,10.979,-999,10.975,-999
8.8560437,11.7347345,0.005,0.003,14.401,0.002,13.988,0.003,13.853,0.004,13.832,0.003,13.792,0.003
8.8560484,11.9800535,0.007,0.004,19.284,0.005,17.988,0.004,16.871,0.003,16.375,0.005,16.128,0.004
8.8560571,11.6395839,0.035,0.037,21.559,0.075,20.913,0.036,20.645,0.066,20.448,0.056,20.366,0.137
8.8560596,11.9869241,0.038,0.037,19.452,0.012,18.941,0.012,18.884,0.000843,18.717,0.021,18.577,0.037
8.8560633,11.7215895,0.005,0.005,14.711,0.002,14.317,0.002,14.192,0.001,14.179,0.001,14.143,0.002
8.8560693,12.1690449,0.014,0.02,20.887,0.113,21.306,0.035,20.953,0.048,20.57,0.077,19.965,0.195
8.8560697,11.3574044,0.017,0.016,22.053,0.17,20.944,0.03,20.345,0.027,20.11,0.065,19.846,0.015
8.8560803,11.7168253,0.029,0.033,22.147,0.196,21.709,0.111,21.076,0.11,20.773,0.047,20.467,0.148
8.8560888,11.9147184,0.033,0.009,20.7,0.035,19.394,0.008,17.801,0.005,17.094,0.005,16.745,0.007
8.8560919,11.885804,0.007,0.001,15.562,0.001,15.045,0.002,14.859,0.002,14.82,0.001,14.763,0.005
8.8561012,12.2728568,0.011,0.009,21.535,0.187,21.345,0.087,19.922,0.02,19.27,0.025,18.918,0.043
8.8561026,11.9216344,0.008,0.008,19.672,0.01,18.433,0.006,17.586,0.004,17.225,0.004,17.01,0.008
8.8561057,11.7291942,0.005,0.003,17.13,0.004,16.263,0.002,15.939,0.003,15.811,0.002,15.709,0.001
8.8561118,11.5516754,0.019,0.014,20.816,0.024,20.532,0.021,20.432,0.017,20.441,0.03,20.391,0.209
8.8561214,12.1448624,0.009,0.025,20.224,0.024,19.033,0.009,17.977,0.006,17.498,0.005,17.266,0.018
8.8561218,11.8206868,0.022,0.024,21.407,0.044,20.299,0.018,19.264,0.029,18.771,0.016,18.567,0.033
8.8561221,11.7780463,0.009,0.004,13.366,0.001,13.22,-999,13.083,-999,12.941,0,12.946,0.005
8.8561249,11.9499199,0.012,0.003,19.251,0.008,18.713,0.005,18.462,0.011,18.34,0.019,18.346,0.035
8.8561277,11.9381998,0.004,0.002,19.993,0.013,18.786,0.005,18.043,0.009,17.736,0.006,17.577,0.017
8.8561468,11.8077535,0.005,0.008,16.037,0.001,15.398,0.005,15.154,0.002,15.053,0.002,14.969,0.005
8.8561484,11.3575624,0.03,0.043,21.786,0.096,21.067,0.059,20.757,0.075,20.65,0.13,20.762,0.238
8.8561501,11.6774041,0.007,0.009,19.661,0.01,18.427,0.003,17.628,0.006,17.266,0.004,17.065,0.005
8.8561503,11.6196062,0.005,0.005,21.457,0.042,20.292,0.012,19.109,0.011,18.577,0.011,18.308,0.011
8.8561516,11.9858583,0.003,0.002,13.988,0.003,13.643,0.004,13.514,0.001,13.505,0.002,13.476,0.002
8.8561607,11.744149,0.002,0.003,17.701,0.003,17.203,0.005,17.021,0.003,16.983,0.005,16.916,0.01
8.8561673,11.3179477,0.02,0.006,19.105,0.007,18.915,0.007,18.861,0.005,18.862,0.013,18.854,0.027
8.8561685,11.633121,0.002,0.01,19.963,0.013,18.752,0.004,17.785,0.004,17.351,0.006,17.129,0.006
8.8561708,11.8481966,0.006,0.006,20.19,0.03,18.913,0.007,17.81,0.006,17.331,0.006,17.05,0.012
8.8561782,12.1481609,0.002,0.01,17.026,0.006,16.696,0.003,16.585,0.003,16.571,0.002,16.559,0.016
8.8561878,11.7358274,0.005,0.005,16.758,0.003,15.984,0.004,15.71,0.004,15.604,0.001,15.5,0.004
8.8561982,12.2658478,0.008,0.016,20.061,0.033,19.645,0.015,19.452,0.013,19.39,0.026,19.338,0.01
8.8562055,11.3890954,0.017,0.014,21.654,0.049,20.903,0.047,20.672,0.015,20.331,0.067,20.206,0.202
8.8562065,12.2266816,0.006,0.014,19.544,0.039,18.929,0.021,18.357,0.013,18.257,0.022,18.086,0.022
8.856213,11.5817078,0.009,0.011,19.606,0.009,19.263,0.006,19.126,0.01,19.112,0.017,19.137,0.048
8.8562206,11.8581101,0.009,0.007,13.461,0.001,13.354,-999,13.201,-999,13.054,0.006,13.018,0.002
8.8562291,12.0508243,0.008,0.008,17.61,0.006,17.602,0.003,17.672,0.003,17.766,0.007,17.768,0.019
8.8562311,12.0048421,0.003,0.005,17.74,0.004,16.501,0.004,15.595,0.004,15.18,0.003,14.976,0.004
8.8562323,12.3106539,0.007,0.005,19.817,0.016,19.478,0.017,19.388,0.015,19.306,0.022,19.233,0.063
8.8562351,11.5998959,0.005,0.005,21.42,0.034,20.139,0.015,19.26,0.01,18.87,0.02,18.624,0.021
8.856242,12.1548959,0.01,0.013,21.72,0.066,20.414,0.029,19.79,0.02,19.675,0.043,19.407,0.031
8.8562583,11.4621007,0.013,0.013,21.18,0.05,20.772,0.02,20.634,0.019,20.71,0.046,19.771,0.18
8.8562596,11.8471227,0.074,0.033,16.915,0.005,16.074,0.004,15.74,0.006,15.615,0.019,15.556,0.012
8.8562608,12.0010021,0.018,0.018,21.697,0.166,21.366,0.033,20.459,0.035,20.068,0.018,19.598,0.118
8.8562614,11.8551028,0.004,0.004,16.386,0.004,16.011,0.003,15.891,0.002,15.866,0.003,15.811,0.01
8.8562656,11.7265834,0.003,0.003,18.93,0.005,18.57,0.004,18.442,0.008,18.425,0.005,18.363,0.011
8.8562704,11.6827946,0.004,0.004,18,0.002,16.951,0.003,16.492,0.004,16.298,0.003,16.154,0.008
8.8562742,12.1212978,0.012,0.011,21.236,0.026,20.791,0.021,20.582,0.026,20.391,0.064,19.541,0.33
8.8563225,11.7117877,0.008,0.005,22.084,0.111,20.866,0.017,19.332,0.014,18.634,0.008,18.333,0.02
8.8563341,11.6750394,0.006,0.003,20.191,0.012,18.988,0.008,18.035,0.004,17.605,0.005,17.399,0.011
8.8563346,11.5111307,0.014,0.012,20.962,0.042,20.629,0.034,20.783,0.059,20.602,0.064,19.868,0.138
8.856344,11.8736765,0.042,0.034,22.168,0.076,21.238,0.041,20.881,0.042,20.68,0.213,19.95,0.076
8.8563446,11.5360664,0.023,0.02,20.639,0.034,20.367,0.012,20.234,0.026,20.241,0.042,20.069,0.16
8.8563516,11.8321391,0.007,0.005,19.515,0.012,18.452,0.005,17.971,0.004,17.779,0.007,17.605,0.012
8.8563552,11.9395014,0.006,0.005,19.772,0.026,18.811,0.024,18.423,0.062,18.117,0.026,17.962,0.034
8.8563585,11.3569743,0.004,0.004,19.562,0.007,19.161,0.004,19.006,0.008,18.956,0.014,18.876,0.027
8.8563588,11.4626786,0.004,0.004,20.697,0.035,19.476,0.009,18.408,0.006,17.922,0.006,17.68,0.012
8.8563612,11.8137158,0.057,0.037,12.909,-999,12.609,-999,12.508,-999,12.477,-999,12.456,0.004
8.8563753,11.8203106,0.011,0.003,13.408,0.001,13.347,-999,13.255,-999,13.155,0.004,13.131,0.002
8.8563785,11.6851576,0.006,0.005,16.435,0.002,15.9,0.002,15.7,0.001,15.632,0.002,15.568,0.003
8.8563819,11.4493742,0.011,0.011,22.2,0.193,21.222,0.03,20.165,0.012,19.658,0.033,19.372,0.066
8.8563826,11.7782662,0.004,0.003,19.798,0.015,18.558,0.026,17.721,0.007,17.349,0.007,17.128,0.012
8.85639,12.1718282,0.015,0.015,22.313,0.093,21.091,0.041,20.602,0.017,20.273,0.04,19.907,0.012
8.8564031,11.3691415,0.003,0.002,17.253,0.002,16.728,0.002,16.51,0.004,16.431,0.005,16.357,0.003
8.8564039,11.768961,0.021,0.018,21.159,0.106,20.21,0.092,20.145,0.048,19.661,0.049,19.496,0.06
8.8564053,11.5158881,0.004,0.002,19.826,0.009,18.894,0.004,18.532,0.006,18.357,0.007,18.215,0.028
8.8564093,12.2938935,0.027,0.021,22.477,0.175,21.375,0.111,20.81,0.027,20.359,0.029,19.996,0.02
8.8564157,12.1316258,0.007,0.025,15.292,0.004,14.811,0.003,14.654,0.004,14.609,0.004,14.584,0.006
8.8564163,11.6159142,0.002,0.002,17.484,0.003,16.338,0.002,15.767,0.004,15.523,0.003,15.364,0.006
8.8564176,11.960103,0.01,0.002,19.718,0.007,18.497,0.006,17.579,0.005,17.179,0.005,16.952,0.005
8.8564189,11.634249,0.049,0.054,21.772,0.051,21.368,0.09,21.25,0.025,20.889,0.079,20.399,0.142
8.856426,11.9013851,0.003,0.004,14.383,0.003,14.003,0.008,13.887,0.01,13.892,0.003,13.857,0.003
8.8564264,12.2554238,0.01,0.009,22.055,0.18,20.928,0.013,19.929,0.028,19.459,0.021,19.231,0.041
8.8564265,12.0315679,0.004,0.005,18.284,0.007,17.56,0.006,17.255,0.002,17.122,0.005,17.033,0.007
8.8564285,11.7732637,0.006,0.017,21.113,0.028,20.026,0.049,18.654,0.003,18.114,0.011,17.841,0.01
8.8564382,11.5733987,0.01,0.01,21.258,0.034,20.644,0.019,20.387,0.028,20.22,0.039,19.906,0.157
8.8564385,11.6541239,0.002,0.001,15.185,0.001,14.713,0.002,14.556,0.003,14.511,0.002,14.47,0.005
8.8564545,12.0478119,0.023,0.022,19.543,0.013,18.374,0.005,17.788,0.005,17.527,0.006,17.383,0.021
8.8564627,11.8073632,0.005,0.011,14.574,0.006,14.023,0.002,13.792,0.001,13.685,0.002,13.613,0.004
8.8564663,11.5508289,0.025,0.026,21.209,0.032,21.44,0.039,21.653,0.043,20.822,0.201,19.603,0.198
8.8564688,11.796396,0.004,0.004,16.802,0.005,16.019,0.023,15.727,0.005,15.603,0.005,15.489,0.007
8.8564842,12.1771227,0.007,0.004,19.23,0.008,18.943,0.004,18.831,0.006,18.807,0.01,18.787,0.047
8.8564872,11.3862333,0.032,0.033,21.301,0.084,20.629,0.05,20.317,0.02,20.233,0.089,19.88,0.000797
8.8564884,12.1962517,0.005,0.003,21.314,0.033,20.123,0.022,19.308,0.011,18.937,0.008,18.704,0.015
8.8564959,12.1702156,0.014,0.013,22.154,0.068,21.162,0.031,20.705,0.025,20.32,0.035,20.121,0.194
8.8565014,11.7133911,0.008,0.009,21.614,0.065,20.319,0.023,19.855,0.024,19.512,0.044,19.341,0.028
8.8565155,11.746159,0.004,0.006,18.982,0.015,17.772,0.012,16.911,0.006,16.568,0.004,16.349,0.003
8.856517,12.1010903,0.011,0.007,20.238,0.015,18.974,0.005,18.07,0.006,17.636,0.005,17.411,0.012
8.8565256,11.8182855,0.004,0.002,16.592,0.005,15.871,0.003,15.61,0.002,15.518,0.002,15.438,0.008
8.8565471,11.7483883,0.006,0.006,21.949,0.099,20.816,0.025,19.489,0.018,18.926,0.009,18.658,0.032
8.8565524,11.4888446,0.008,0.011,20.161,0.011,18.909,0.009,18.012,0.003,17.589,0.007,17.371,0.007
8.8565569,11.9569025,0.005,0.007,19.598,0.01,18.398,0.006,17.457,0.003,17.053,0.004,16.812,0.011
8.8565638,11.9504654,0.01,0.01,21.728,0.068,20.657,0.014,20.188,0.011,19.921,0.039,19.751,0.216
8.8565705,11.3589566,0.004,0.002,15.249,0.002,14.738,0.003,14.578,0.001,14.536,0.003,14.493,0.004
8.8565867,11.7363097,0.007,0.002,20.893,0.027,19.687,0.008,18.594,0.008,18.116,0.005,17.857,0.014
8.8565905,11.9600302,0.007,0.009,21.938,0.169,21.08,0.013,19.713,0.017,19.131,0.012,18.772,0.02
8.8565982,11.8412031,0.007,0.006,22.234,0.022,20.852,0.025,19.36,0.015,18.672,0.008,18.337,0.005
8.8566023,11.7772105,0.011,0.013,21.625,0.03,20.331,0.041,19.825,0.045,19.487,0.038,19.434,0.025
