#AGE= 3.000 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
223 1.488104 3.6657 2.6549 1.5719 0.8301 1.6708 0.8866 0.5867 0.4630 0.4047 0.9532
224 1.488170 3.6654 2.6490 1.5767 0.8186 1.6609 0.8754 0.5748 0.4508 0.3924 0.9419
225 1.488236 3.6652 2.6429 1.5817 0.8069 1.6510 0.8642 0.5628 0.4385 0.3798 0.9305
226 1.488302 3.6649 2.6368 1.5867 0.7952 1.6410 0.8528 0.5509 0.4260 0.3672 0.9191
227 1.488928 3.6621 2.5786 1.6342 0.6831 1.5462 0.7449 0.4363 0.3076 0.2467 0.8103
228 1.489482 3.6596 2.5253 1.6776 0.5824 1.4623 0.6490 0.3331 0.2005 0.1371 0.7130
229 1.489973 3.6595 2.5200 1.6824 0.5709 1.4517 0.6379 0.3214 0.1884 0.1250 0.7017
230 1.490499 3.6618 2.5613 1.6505 0.6435 1.5086 0.7058 0.3962 0.2671 0.2059 0.7710
231 1.491142 3.6599 2.5177 1.6864 0.5581 1.4355 0.6227 0.3091 0.1775 0.1149 0.6878
232 1.491737 3.6561 2.4411 1.7481 0.4146 1.3169 0.4853 0.1619 0.0250 -0.0411 0.5489
233 1.492255 3.6524 2.3688 1.8060 0.2810 1.2083 0.3584 0.0247 -0.1178 -0.1872 0.4201
234 1.492707 3.6488 2.3008 1.8599 0.1571 1.1092 0.2416 -0.1026 -0.2509 -0.3236 0.3012
235 1.493110 3.6453 2.2326 1.9139 0.0340 1.0115 0.1260 -0.2291 -0.3838 -0.4599 0.1834
236 1.493462 3.6417 2.1658 1.9665 -0.0850 0.9183 0.0151 -0.3515 -0.5130 -0.5927 0.0697
237 1.493772 3.6382 2.1010 2.0172 -0.1990 0.8305 -0.0895 -0.4687 -0.6372 -0.7206 -0.0385
238 1.494054 3.6346 2.0356 2.0684 -0.3134 0.7437 -0.1933 -0.5864 -0.7622 -0.8496 -0.1463
239 1.494301 3.6309 1.9715 2.1181 -0.4234 0.6612 -0.2916 -0.6997 -0.8838 -0.9752 -0.2496
240 1.494522 3.6274 1.9090 2.1662 -0.5291 0.5835 -0.3844 -0.8088 -1.0014 -1.0969 -0.3481
241 1.494720 3.6237 1.8472 2.2138 -0.6328 0.5079 -0.4752 -0.9158 -1.1176 -1.2172 -0.4444
242 1.494899 3.6202 1.7864 2.2604 -0.7331 0.4366 -0.5622 -1.0192 -1.2307 -1.3348 -0.5371
