raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,Ang Sep (')
290.2242367,37.782822,0.013,0.023,21.178,0.04,20.038,0.017,19.583,0.022,19.353,0.013,0.667
290.224243,37.7732633,0.007,0.005,18.481,0.004,17.809,0.006,17.556,0.005,17.435,0.004,0.144
290.2243576,37.7086434,0.024,0.028,20.938,0.055,19.948,0.014,19.578,0.02,19.339,0.015,3.797
290.2243624,37.7869581,0.008,0.011,19.757,0.035,18.988,0.03,18.584,0.025,18.414,0.017,0.913
290.2244304,37.831583,0.003,0.011,18.642,0.007,18.026,0.007,17.816,0.006,17.757,0.014,3.584
290.2244435,37.7552946,0.011,0.019,20.68,0.055,19.537,0.012,18.657,0.019,18.196,0.007,1.004
290.2244606,37.7924484,0.015,0.008,20.471,0.022,19.537,0.023,19.208,0.017,19.066,0.024,1.24
290.2244627,37.8267531,0.005,0.008,19.84,0.012,19.037,0.01,18.755,0.013,18.644,0.016,3.294
290.2244725,37.6481553,0.003,0.005,19.047,0.009,18.442,0.003,18.191,0.007,18.104,0.012,7.425
290.2244954,37.797221,0.01,0.019,19.562,0.003,18.757,0.005,18.452,0.008,18.262,0.016,1.525
290.2245221,37.7811791,0.005,0.006,17.505,0.005,16.777,0.004,16.525,0.007,16.396,0.005,0.573
290.2245538,37.7783449,0.051,0.056,17.301,0.066,16.653,0.018,16.711,0.144,16.102,0.011,0.41
290.2246305,37.7072241,0.003,0.005,16.239,0.003,15.775,0.002,15.63,0.001,15.579,0.003,3.882
290.2246942,37.7546433,0.006,0.007,18.617,0.004,17.998,0.006,17.777,0.008,17.697,0.004,1.044
290.2247024,37.7636181,0.007,0.007,17.999,0.007,17.419,0.007,17.211,0.006,17.128,0.003,0.516
290.2247279,37.7176722,0.004,0.006,17.78,0.007,16.949,0.003,16.65,0.003,16.494,0.006,3.256
290.224766,37.7873645,0.011,0.017,19.822,0.025,19.056,0.01,18.724,0.073,18.579,0.007,0.939
290.2247996,37.7305641,0.005,0.008,20.961,0.052,19.935,0.023,19.578,0.016,19.394,0.013,2.484
290.2248101,37.7061327,0.043,0.019,22.224,0.275,20.129,0.02,19.711,0.019,19.462,0.027,3.948
290.2248172,37.8350944,0.046,0.102,22.109,0.14,21.692,0.052,21.328,0.161,20.461,0.147,3.795
290.2248176,37.7946584,0.008,0.004,18.411,0.007,17.79,0.007,17.597,0.012,17.502,0.014,1.374
290.2248308,37.8005862,0.005,0.02,18.193,0.007,17.556,0.006,17.351,0.007,17.228,0.008,1.728
290.2248486,37.7091516,0.008,0.013,20.929,0.036,19.975,0.011,19.542,0.028,19.26,0.018,3.767
290.2248613,37.801927,0.009,0.03,20.705,0.041,19.289,0.011,18.358,0.013,17.909,0.005,1.808
290.2248929,37.7782729,0.157,0.023,17.409,0.272,16.673,0.079,16.537,0.029,16.355,0.013,0.411
290.2249427,37.8254599,0.007,0.007,18.357,0.013,17.77,0.004,17.576,0.009,17.497,0.005,3.218
290.2250374,37.7910376,0.008,0.005,19.036,0.003,18.303,0.01,18.034,0.014,17.892,0.008,1.159
290.2250703,37.744793,0.004,0.003,18.233,0.005,17.648,0.003,17.441,0.006,17.359,0.005,1.633
290.2250729,37.757132,0.012,0.007,18.443,0.008,17.848,0.007,17.624,0.004,17.55,0.004,0.899
290.2251066,37.8447669,0.007,0.014,21.302,0.025,20.125,0.015,19.746,0.045,19.532,0.033,4.376
290.2251262,37.7372249,0.009,0.007,19.406,0.013,18.695,0.006,18.426,0.003,18.33,0.003,2.086
290.2251348,37.8463505,0.014,0.011,19.616,0.015,18.756,0.004,18.439,0.007,18.281,0.009,4.471
290.2251656,37.7440209,0.01,0.011,20.483,0.061,19.621,0.011,19.234,0.017,19.122,0.014,1.68
290.2252987,37.7969316,0.023,0.028,19.898,0.012,18.989,0.005,18.65,0.019,18.449,0.012,1.512
290.2253229,37.8593116,0.055,0.046,21.122,0.063,20.5,0.032,20.257,0.015,20.267,0.061,5.248
290.2253307,37.6731492,0.002,0.02,19.24,0.008,18.44,0.005,18.12,0.005,17.976,0.003,5.927
290.2253357,37.6695001,0.005,0.013,18.498,0.006,17.916,0.006,17.715,0.005,17.635,0.005,6.146
290.2253948,37.731695,0.005,0.003,18.211,0.011,17.645,0.005,17.449,0.006,17.366,0.005,2.418
290.2254038,37.7344592,0.002,0.007,18,0.007,17.399,0.005,17.187,0.006,17.106,0.008,2.252
290.2254115,37.7531766,0.002,0.011,19.529,0.018,18.789,0.008,18.53,0.002,18.424,0.013,1.136
290.2254207,37.7899769,0.007,0.01,19.918,0.039,19.098,0.016,18.786,0.009,18.604,0.011,1.099
290.2254504,37.7127839,0.003,0.007,16.709,0.005,15.808,0.002,15.466,0.002,15.279,0.003,3.551
290.2254636,37.7870851,0.019,0.009,19.239,0.009,18.537,0.013,18.286,0.01,18.121,0.01,0.929
290.2254652,37.7540126,0.003,0.008,18.226,0.008,17.641,0.003,17.422,0.006,17.347,0.005,1.087
290.2255545,37.8512439,0.017,0.012,20.022,0.013,19.44,0.007,19.249,0.014,19.171,0.046,4.765
290.2256665,37.8299494,0.021,0.034,20.516,0.073,19.546,0.008,19.207,0.02,19.051,0.01,3.489
290.2257215,37.6601667,0.009,0.011,20.203,0.028,19.937,0.005,19.75,0.038,19.644,0.03,6.706
290.2257303,37.8913232,0.003,0.006,19.04,0.006,18.41,0.006,18.141,0.007,18.028,0.01,7.169
290.225754,37.8571204,0.003,0.007,18.626,0.002,17.996,0.003,17.787,0.003,17.717,0.007,5.117
290.2257692,37.77459,0.003,0.009,15.177,0.001,13.498,-999,13.178,-999,13.313,0.004,0.25
290.2257886,37.7754402,0.061,0.193,19.586,0.033,18.971,0.096,18.006,0.293,18.504,0,0.287
290.2258008,37.7392448,0.014,0.018,21.349,0.069,20.195,0.016,19.732,0.032,19.5,0.025,1.968
290.2258123,37.7860474,0.007,0.007,18.995,0.033,18.345,0.013,18.1,0.003,18.013,0.004,0.871
290.2258124,37.7600811,0.008,0.013,18.568,0.087,18.05,0.035,17.603,0.023,17.564,0.013,0.734
290.2258271,37.6379603,0.006,0.019,20.519,0.023,20.089,0.026,19.878,0.016,19.82,0.054,8.038
290.2258318,37.8603637,0.005,0.037,19,0.007,18.313,0.009,18.053,0.01,17.957,0.011,5.312
290.2258361,37.6190132,0.003,0.012,20.774,0.026,20.205,0.017,19.983,0.021,19.875,0.035,9.175
290.2258381,37.7502099,0.004,0.008,20.41,0.009,19.505,0.011,19.165,0.017,19.003,0.016,1.315
290.2259048,37.7822381,0.006,0.004,18.489,0.007,17.895,0.005,17.697,0.009,17.613,0.008,0.651
290.2259144,37.743994,0.014,0.006,19.502,0.015,18.778,0.007,18.508,0.01,18.413,0.01,1.685
290.2259186,37.8065525,0.003,0.012,18.213,0.018,17.542,0.009,17.246,0.012,17.136,0.006,2.089
290.2259671,37.7684165,0.01,0.014,18.808,0.01,18.147,0.015,17.932,0.016,17.866,0.011,0.289
290.2259855,37.7668386,0.006,0.018,17.719,0.01,16.812,0.011,16.517,0.004,16.346,0.004,0.364
290.2259963,37.7644605,0.023,0.005,18.135,0.005,17.549,0.004,17.347,0.007,17.277,0.004,0.489
290.2259995,37.6884723,0.009,0.02,21.481,0.027,20.278,0.019,19.85,0.011,19.623,0.022,5.009
290.2260657,37.7806594,0.003,0.012,18.856,0.011,18.227,0.01,17.99,0.01,17.877,0.017,0.565
290.2260841,37.8764436,0.028,0.066,20.673,0.022,19.938,0.025,19.539,0.016,19.381,0.035,6.277
290.2260879,37.765644,0.001,0.006,18.108,0.006,17.471,0.006,17.243,0.003,17.151,0.005,0.427
290.2260921,37.8731698,0.012,0.022,20.517,0.131,19.633,0.033,19.08,0.009,18.814,0.014,6.08
290.2261108,37.8743598,0.004,0.014,16.195,0.004,15.328,0.003,14.98,0.005,14.821,0.002,6.152
290.2261401,37.7116318,0.003,0.004,18.263,0.011,17.681,0.004,17.477,0.006,17.39,0.004,3.621
290.2261454,37.822594,0.012,0.015,20.755,0.061,19.769,0.013,19.394,0.027,19.27,0.03,3.049
290.2261716,37.8615823,0.013,0.034,20.903,0.023,20.25,0.023,20.019,0.009,19.893,0.02,5.386
290.2261847,37.853136,0.041,0.013,19.004,0.008,18.48,0.012,18.212,0.014,18.145,0.014,4.879
290.226217,37.7595924,0.007,0.026,17.682,0.005,17.036,0.009,16.821,0.011,16.752,0.008,0.768
290.2262319,37.7981044,0.011,0.016,20.329,0.035,19.371,0.013,19.091,0.031,18.877,0.023,1.587
290.2262393,37.8211145,0.006,0.006,17.491,0.008,16.954,0.004,16.735,0.006,16.655,0.005,2.961
290.2262427,37.7714551,0.011,0.006,19.425,0.015,18.959,0.007,18.704,0.008,18.642,0.015,0.215
290.2262677,37.7674535,0.008,0.03,17.909,0.007,17.289,0.007,17.061,0.004,16.951,0.004,0.342
290.2262994,37.6323334,0.004,0.005,19.021,0.011,18.357,0.012,18.152,0.005,18.034,0.006,8.376
290.2263131,37.7897312,0.01,0.009,18.72,0.005,18.079,0.008,17.865,0.007,17.722,0.013,1.092
290.2263155,37.6933628,0.005,0.007,18.366,0.002,17.751,0.003,17.523,0.006,17.438,0.005,4.717
290.2263206,37.7580294,0.006,0.004,18.93,0.006,18.268,0.008,18.046,0.005,17.966,0.004,0.859
290.2263213,37.7737797,0.03,0.047,16.306,0.004,15.862,0.02,15.71,0.017,15.611,0.006,0.245
290.2263446,37.7476995,0.036,0.074,22.061,0.015,20.719,0.028,20.07,0.028,19.73,0.015,1.468
290.2263468,37.7154042,0.01,0.006,19.491,0.01,18.768,0.008,18.526,0.003,18.411,0.013,3.396
290.2264077,37.6767195,0.003,0.013,17.947,0.004,17.394,0.003,17.191,0.007,17.129,0.006,5.714
290.2264115,37.7305787,0.005,0.008,20.313,0.021,18.976,0.007,18.2,0.008,17.847,0.01,2.488
290.2264804,37.8991853,0.013,0.019,21.954,0.075,20.966,0.026,20.3,0.034,20.05,0.019,7.641
290.2265254,37.7911421,0.078,0.021,19.837,0.012,19.029,0.019,18.752,0.009,18.583,0.02,1.177
290.2265259,37.6483824,0.002,0.009,21.55,0.056,20.389,0.023,19.874,0.006,19.528,0.022,7.414
290.2266745,37.7233564,0.004,0.007,19.777,0.021,19.018,0.01,18.747,0.005,18.619,0.016,2.921
290.2266919,37.8171551,0.161,0.101,18.775,0.022,18.064,0.012,17.859,0.028,17.898,0.038,2.726
290.2266938,37.7565399,0.008,0.007,19.607,0.016,18.858,0.008,18.592,0.008,18.481,0.011,0.95
290.2267021,37.7535126,0.005,0.004,19.229,0.01,18.555,0.007,18.296,0.009,18.209,0.006,1.127
290.2267033,37.628456,0.039,0.018,20.835,0.029,20.383,0.03,20.18,0.037,20.188,0.047,8.609
290.2267115,37.7372682,0.003,0.011,18.464,0.008,17.86,0.006,17.648,0.004,17.555,0.007,2.091
290.2267253,37.8334485,0.002,0.006,17.532,0.001,17.05,0.004,16.876,0.008,16.829,0.006,3.701
290.2267335,37.7990754,0.004,0.006,18.682,0.005,18.031,0.005,17.853,0.009,17.783,0.011,1.648
290.2267726,37.7324346,0.008,0.01,21.472,0.092,20.302,0.022,19.839,0.016,19.59,0.029,2.379
290.2267983,37.7885258,0.005,0.016,21.086,0.044,19.929,0.088,19.387,0.032,19.11,0.029,1.027
290.2268093,37.6841733,0.005,0.018,18.074,0.007,17.48,0.003,17.28,0.005,17.201,0.004,5.268
290.2268119,37.7930456,0.008,0.004,17.619,0.007,16.741,0.005,16.434,0.006,16.261,0.01,1.292
290.2268199,37.801128,0.007,0.025,22.199,0.15,20.826,0.064,20.255,0.073,20.124,0.047,1.771
290.2268422,37.8056322,0.005,0.017,18.155,0.007,17.57,0.007,17.369,0.013,17.274,0.006,2.039
290.2268877,37.6092391,0.004,0.008,14.563,0.004,14.116,0.003,13.95,0.011,13.872,0.003,9.762
290.2269276,37.6221709,0.011,0.007,18.034,0.006,17.184,0.005,16.853,0.007,16.707,0.005,8.986
290.2269407,37.7492846,0.002,0.004,19.395,0.016,18.67,0.008,18.385,0.006,18.274,0.011,1.378
290.2269828,37.7515553,0.007,0.012,20.773,0.084,20.008,0.003,19.701,0.021,19.621,0.023,1.245
290.2270007,37.862453,0.028,0.029,18.602,0.006,17.999,0.002,17.791,0.005,17.703,0.004,5.44
290.2270079,37.7186634,0.003,0.005,19.236,0.007,18.555,0.011,18.319,0.009,18.203,0.01,3.203
290.2270118,37.7938333,0.011,0.041,21.468,0.084,20.234,0.042,19.738,0.049,19.526,0.075,1.34
290.2270608,37.6979663,0.004,0.012,20.11,0.018,19.37,0.009,19.01,0.016,18.821,0.008,4.443
290.2270721,37.755351,0.007,0.008,19.735,0.01,18.908,0.009,18.557,0.01,18.429,0.009,1.024
290.2270739,37.7678963,0.006,0.009,20.403,0.041,19.453,0.01,19.046,0.01,18.914,0.015,0.348
290.2270897,37.8163024,0.024,0.021,18.524,0.007,17.918,0.008,17.709,0.007,17.636,0.009,2.677
290.2271039,37.7502812,0.006,0.012,20.004,0.019,19.558,0.017,19.389,0.033,19.299,0.015,1.321
290.2271877,37.6244292,0.006,0.003,18.281,0.002,17.468,0.005,17.147,0.004,16.981,0.004,8.851
290.2272037,37.6891958,0.003,0.009,18.073,0.004,17.482,0.009,17.292,0.003,17.209,0.006,4.968
290.2272156,37.721776,0.009,0.021,20.759,0.045,19.789,0.019,19.373,0.034,19.159,0.024,3.018
290.2272326,37.7836051,0.023,0.011,21.151,0.065,20.223,0.025,19.796,0.041,19.564,0.022,0.75
290.227318,37.9372448,0.003,0.009,19.549,0.01,18.742,0.003,18.46,0.009,18.269,0.008,9.925
290.2274071,37.6227297,0.024,0.034,18.174,0.008,17.614,0.002,17.41,0.003,17.297,0.005,8.954
290.2275008,37.7819557,0.003,0.004,17.832,0.005,17.14,0.002,16.891,0.007,16.773,0.009,0.663
290.2275026,37.6510282,0.004,0.006,19.879,0.017,19.073,0.009,18.775,0.007,18.64,0.012,7.257
290.2275078,37.8131373,0.008,0.023,19.856,0.024,19.02,0.009,18.727,0.018,18.587,0.018,2.49
290.2275167,37.8365479,0.017,0.031,22.323,0.19,20.84,0.018,20.659,0.282,19.968,0.042,3.889
290.2275489,37.811461,0.007,0.016,18.723,0.007,18.098,0.006,17.902,0.008,17.8,0.007,2.39
290.227558,37.6788174,0.015,0.012,18.91,0.004,18.34,0.005,18.1,0.006,18.006,0.007,5.591
290.2275601,37.7526875,0.031,0.012,17.798,0.008,17.14,0.005,16.907,0.003,16.807,0.007,1.185
290.2275881,37.8398676,0.005,0.012,20.102,0.016,19.295,0.007,18.966,0.024,18.86,0.017,4.088
290.2275971,37.8618699,0.004,0.014,17.929,0.007,17.389,0.003,17.198,0.004,17.144,0.006,5.406
290.227616,37.7488216,0.007,0.007,20.38,0.025,19.493,0.007,19.154,0.008,18.997,0.011,1.412
290.2276698,37.7693358,0.001,0.002,17.019,0.002,16.388,0.003,16.177,0.005,16.059,0.004,0.32
290.227714,37.7737729,0.006,0.004,18.094,0.009,17.494,0.004,17.296,0.016,17.172,0.009,0.305
290.2277157,37.7672528,0.04,0.102,19.454,0.017,18.729,0.03,18.43,0.037,18.385,0.018,0.397
290.2277166,37.6824776,0.056,0.106,21.436,0.053,20.244,0.024,19.665,0.007,19.356,0.023,5.372
290.2277174,37.7313957,0.014,0.012,20.167,0.029,19.266,0.016,18.995,0.019,18.853,0.015,2.446
290.2277224,37.7747816,0.009,0.032,19.216,0.033,18.736,0.013,18.505,0.018,18.465,0.017,0.332
290.22774,37.6914262,0.002,0.007,19.405,0.02,18.569,0.028,18.27,0.008,18.115,0.006,4.836
290.227751,37.6611414,0.017,0.019,22.286,0.157,21.457,0.034,20.379,0.046,19.966,0.023,6.651
290.2277879,37.8668441,0.008,0.019,19.665,0.01,18.909,0.007,18.658,0.012,18.549,0.022,5.704
290.2278027,37.7325749,0.023,0.037,21.808,0.127,20.927,0.041,20.35,0.024,20.04,0.067,2.376
290.2278055,37.7702853,0.002,0.009,17.913,0.006,17.185,0.007,16.909,0.005,16.784,0.003,0.303
290.2278228,37.8156989,0.006,0.025,20.176,0.031,19.795,0.014,19.773,0.03,19.69,0.04,2.644
290.227833,37.7787832,0.006,0.006,18.797,0.015,18.172,0.013,17.96,0.006,17.89,0.008,0.504
290.2278829,37.659305,0.021,0.006,17.864,0.005,17.168,0.003,16.889,0.003,16.754,0.005,6.761
290.2278997,37.9133673,0.002,0.008,17,0.005,16.359,0.003,16.102,0.004,15.98,0.002,8.494
290.2279157,37.6988866,0.033,0.068,22.015,0.08,21.448,0.056,20.998,0.074,20.666,0.119,4.39
290.2279256,37.804006,0.044,0.052,18.039,0.016,17.543,0.011,17.267,0.012,17.212,0.013,1.949
290.2279575,37.8164392,0.016,0.007,18.264,0.01,17.621,0.007,17.403,0.005,17.311,0.003,2.689
290.2279711,37.7578299,0.009,0.011,20.806,0.057,19.772,0.024,19.395,0.016,19.269,0.022,0.894
290.2280057,37.8079107,0.003,0.01,18.36,0.006,17.708,0.005,17.431,0.006,17.315,0.005,2.182
290.2280221,37.8915888,0.002,0.007,18.106,0.003,17.489,0.006,17.252,0.005,17.166,0.006,7.188
290.2280567,37.7839009,0.005,0.004,18.418,0.014,17.779,0.003,17.575,0.014,17.484,0.009,0.78
290.228059,37.680693,0.002,0.01,17.715,0.006,17.097,0.004,16.869,0.011,16.764,0.003,5.48
290.2281152,37.7043349,0.002,0.004,17.884,0.005,17.173,0.003,16.913,0.004,16.787,0.004,4.064
290.2281154,37.8784232,0.012,0.017,22,0.047,20.814,0.041,20.278,0.025,19.99,0.069,6.399
290.2281257,37.848928,0.004,0.006,15.688,0.005,15.353,0.008,15.244,0.006,15.209,0.003,4.632
290.2281613,37.7568013,0.049,0.024,18.611,0.027,18.012,0.035,17.663,0.007,17.559,0.008,0.955
290.2281853,37.9175394,0.011,0.012,21.706,0.045,20.502,0.023,19.945,0.03,19.646,0.037,8.744
290.2281953,37.7450613,0.002,0.003,18.601,0.008,17.986,0.007,17.764,0.004,17.689,0.012,1.638
290.2282358,37.7961553,0.008,0.013,20.88,0.052,19.749,0.029,19.437,0.024,19.273,0.041,1.488
290.2283059,37.6864303,0.019,0.019,20.777,0.011,19.614,0.021,19.119,0.021,18.891,0.023,5.137
290.2283189,37.7352386,0.011,0.017,20.082,0.025,19.18,0.007,18.766,0.012,18.58,0.006,2.221
290.2283447,37.7509271,0.00099,0.005,16.539,0.002,15.951,0.003,15.738,0.004,15.639,0.003,1.296
290.228348,37.8194159,0.009,0.025,20.887,0.082,19.801,0.025,19.387,0.022,19.184,0.016,2.869
290.2283797,37.6514475,0.014,0.022,21.14,0.018,20.593,0.02,20.342,0.029,20.116,0.145,7.233
290.2284033,37.7713178,0.007,0.005,19.454,0.012,18.64,0.013,18.332,0.019,18.159,0.01,0.317
290.2284631,37.7525937,0.016,0.009,17.834,0.008,17.232,0.004,17.056,0.009,16.993,0.007,1.201
290.2285073,37.7792678,0.007,0.018,19.076,0.046,18.346,0.008,18.068,0.012,17.936,0.01,0.547
290.2285222,37.7631752,0.009,0.032,21.025,0.025,19.944,0.068,19.509,0.01,19.297,0.02,0.614
290.2285313,37.8701077,0.027,0.04,21.738,0.054,20.535,0.031,20.138,0.04,20.017,0.038,5.902
290.2286346,37.7388018,0.021,0.028,22.295,0.055,21.221,0.083,20.946,0.024,20.72,0.105,2.012
290.2286614,37.6698351,0.023,0.028,22.274,0.053,21.265,0.101,20.837,0.039,20.564,0.058,6.132
290.2286861,37.646804,0.007,0.003,18.323,0.003,17.727,0.003,17.515,0.012,17.462,0.006,7.512
290.22871,37.7006724,0.01,0.022,21.843,0.062,20.528,0.033,20.087,0.019,19.79,0.017,4.286
290.2287416,37.8085241,0.012,0.033,19.418,0.014,18.857,0.016,18.659,0.007,18.547,0.018,2.223
290.228792,37.8181418,0.006,0.013,20.086,0.007,19.235,0.023,18.951,0.008,18.812,0.013,2.795
290.228796,37.8181513,0.01,0.058,20.018,0.017,19.275,0.013,18.926,0.008,18.756,0.036,2.796
290.2288252,37.7571028,0.006,0.007,17.841,0.003,17.137,0.014,16.869,0.007,16.756,0.006,0.949
290.2288515,37.7226656,0.022,0.018,21.319,0.014,20.15,0.014,19.681,0.018,19.478,0.022,2.973
290.2288535,37.8057216,0.014,0.049,18.127,0.015,17.536,0.006,17.3,0.006,17.224,0.009,2.058
290.2288898,37.7624579,0.006,0.008,18.917,0.035,18.263,0.022,18.002,0.007,17.904,0.01,0.659
290.2289224,37.8579834,0.035,0.039,21.577,0.114,20.565,0.03,20.291,0.039,20.116,0.03,5.177
290.2289508,37.8090776,0.012,0.03,21.046,0.059,19.987,0.017,19.63,0.019,19.404,0.039,2.257
290.2289685,37.8736235,0.013,0.011,20.811,0.016,19.784,0.009,19.385,0.015,19.247,0.014,6.114
290.2289919,37.765528,0.003,0.017,20.26,0.028,19.406,0.018,19.048,0.012,18.928,0.017,0.513
290.2289996,37.7797084,0.005,0.014,18.766,0.012,18.206,0.016,17.984,0.006,17.893,0.009,0.582
290.229008,37.8599605,0.01,0.018,20.244,0.025,19.379,0.011,19.019,0.013,18.836,0.017,5.295
290.2290402,37.7411277,0.005,0.003,17.948,0.007,17.367,0.002,17.159,0.003,17.094,0.007,1.878
290.2290778,37.8016905,0.023,0.011,18.39,0.003,17.803,0.004,17.577,0.008,17.469,0.013,1.822
290.2291063,37.7828881,0.073,0.043,19.381,0.016,18.84,0.026,18.271,0.035,18.313,0.023,0.746
290.2291063,37.7822753,0.017,0.013,20.105,0.032,19.264,0.011,18.969,0.01,18.81,0.014,0.714
290.2291486,37.7613944,0.004,0.004,15.946,0.004,14.958,0.003,14.57,0.005,14.346,0.003,0.721
290.2291732,37.6267809,0.013,0.014,21.898,0.029,20.629,0.04,19.95,0.008,19.597,0.017,8.714
290.2291971,37.7675198,0.002,0.011,20.867,0.018,19.698,0.035,19.183,0.008,18.901,0.005,0.44
290.2292072,37.7894335,0.003,0.005,17.205,0.013,16.343,0.007,16.012,0.005,15.826,0.007,1.11
290.229213,37.8409765,0.003,0.007,17.838,0.008,17.144,0.003,16.9,0.007,16.787,0.004,4.16
290.2292269,37.6361403,0.008,0.012,21.263,0.045,20.057,0.018,19.449,0.014,19.144,0.022,8.153
290.2292496,37.7056945,0.001,0.008,18.888,0.008,18.053,0.006,17.744,0.006,17.587,0.007,3.988
290.2293247,37.825637,0.009,0.01,21.998,0.018,21.187,0.066,19.736,0.028,19.141,0.027,3.245
290.2293603,37.8229928,0.003,0.005,16.896,0.003,16.464,0.002,16.334,0.004,16.289,0.003,3.087
290.2293899,37.8042847,0.028,0.025,20.671,0.018,19.668,0.019,19.296,0.011,19.129,0.011,1.977
290.2293926,37.6459248,0.018,0.018,21.086,0.037,20.529,0.013,20.291,0.042,20.234,0.038,7.567
290.2294033,37.6392693,0.014,0.017,22.053,0.069,21.072,0.032,20.356,0.049,20.045,0.018,7.965
290.2294167,37.6532652,0.009,0.015,20.911,0.031,20.602,0.022,20.45,0.044,20.374,0.033,7.127
290.229431,37.7376703,0.009,0.011,20.125,0.014,19.268,0.01,18.966,0.009,18.832,0.012,2.085
290.2294317,37.7248372,0.014,0.051,18.621,0.021,16.799,0.008,16.587,0.004,16.514,0.003,2.847
290.2294693,37.7927713,0.007,0.012,20.163,0.025,19.288,0.014,18.951,0.015,18.786,0.032,1.305
290.2294714,37.7686922,0.011,0.013,22.008,0.127,20.925,0.094,20.192,0.022,19.842,0.018,0.413
290.2294813,37.9032718,0.026,0.039,21.056,0.046,20.398,0.009,19.938,0.19,19.814,0.028,7.891
290.2294954,37.6516307,0.012,0.017,21.248,0.032,20.207,0.029,19.729,0.016,19.537,0.02,7.225
290.2295419,37.762082,0.017,0.015,17.895,0.01,17.268,0.008,17.063,0.009,16.961,0.013,0.695
290.2295443,37.6661357,0.012,0.026,22.331,0.042,20.888,0.042,20.178,0.103,19.955,0.023,6.356
290.2295704,37.7586839,0.007,0.002,17.001,0.006,16.49,0.002,16.306,0.003,16.22,0.003,0.875
290.2296057,37.7878121,0.035,0.1,14.549,0.001,13.097,-999,12.494,-999,12.1,-999,1.025
290.2296357,37.84245,0.024,0.024,19.993,0.01,19.168,0.008,18.901,0.02,18.76,0.013,4.25
290.229642,37.7827983,0.014,0.011,19.808,0.026,19.038,0.022,18.729,0.017,18.51,0.025,0.754
290.2296458,37.7254047,0.007,0.011,16.187,0.008,15.567,0.007,15.331,0.004,15.238,0.004,2.814
290.2297408,37.8076255,0.005,0.031,20.995,0.029,19.618,0.028,18.975,0.019,18.67,0.02,2.177
290.229774,37.7165853,0.004,0.01,19.564,0.032,18.334,0.004,17.836,0.009,17.591,0.006,3.34
290.229816,37.7452064,0.002,0.004,19.654,0.018,18.92,0.007,18.641,0.011,18.52,0.01,1.646
290.2298182,37.7333781,0.002,0.003,17.826,0.009,17.239,0.003,17.037,0.005,16.951,0.003,2.342
290.2298237,37.8320272,0.004,0.007,17.792,0.003,17.209,0.003,17.026,0.005,16.959,0.006,3.629
290.2298343,37.632944,0.007,0.01,20.326,0.029,19.773,0.009,19.559,0.019,19.464,0.047,8.346
290.2298385,37.9189399,0.011,0.011,21.715,0.063,20.398,0.024,19.721,0.039,19.474,0.037,8.831
290.2298511,37.7348474,0.007,0.004,17.637,0.004,16.798,0.002,16.481,0.002,16.335,0.005,2.255
290.2298815,37.7730008,0.008,0.011,21.108,0.044,20.012,0.034,19.517,0.016,19.326,0.016,0.391
290.2299014,37.7017908,0.004,0.012,20.95,0.02,19.909,0.013,19.504,0.01,19.311,0.013,4.224
290.2299631,37.612708,0.009,0.005,18.714,0.009,18.129,0.002,17.866,0.005,17.735,0.006,9.559
290.229985,37.6650547,0.012,0.023,22.061,0.01,21.283,0.058,20.164,0.045,19.696,0.035,6.422
290.2299943,37.9010198,0.02,0.033,21.972,0.072,21.322,0.01,20.85,0.103,20.735,0.031,7.758
290.2300286,37.7776213,0.002,0.006,19.028,0.009,18.332,0.012,18.067,0.01,17.924,0.012,0.522
290.2300296,37.9033287,0.077,0.024,21.099,0.057,20.082,0.053,19.576,0.02,19.409,0.029,7.896
290.2300442,37.7976562,0.016,0.007,20.256,0.034,18.987,0.003,17.994,0.014,17.526,0.013,1.595
290.2300677,37.6893483,0.006,0.01,19.702,0.015,18.777,0.011,18.458,0.005,18.29,0.011,4.968
290.2301187,37.8339617,0.003,0.005,15.873,0.003,15.502,0.003,15.366,0.006,15.335,0.004,3.745
290.2301685,37.644254,0.003,0.004,17.882,0.004,17.284,0.003,17.088,0.005,17.013,0.004,7.669
290.2301979,37.8099064,0.005,0.03,21.123,0.037,19.956,0.027,19.558,0.032,19.33,0.039,2.316
290.2302058,37.7767519,0.007,0.005,18.116,0.007,17.544,0.007,17.336,0.003,17.261,0.005,0.496
290.230229,37.6430354,0.008,0.014,20.48,0.013,19.585,0.012,19.223,0.02,19.068,0.022,7.742
290.2303367,37.7074175,0.006,0.012,20.454,0.002,19.298,0.01,18.846,0.011,18.648,0.008,3.89
290.2303761,37.6886222,0.003,0.015,20.113,0.017,19.259,0.022,18.92,0.01,18.745,0.013,5.013
290.2303903,37.698265,0.004,0.009,17.956,0.004,17.26,0.002,16.998,0.006,16.875,0.005,4.436
290.2304103,37.7702308,0.002,0.006,20.117,0.024,19.323,0.037,18.987,0.017,18.814,0.01,0.423
290.2304119,37.6926571,0.003,0.01,19.307,0.01,18.16,0.005,17.694,0.004,17.463,0.005,4.772
290.2304285,37.7367177,0.002,0.006,19.237,0.016,18.711,0.004,18.532,0.018,18.439,0.007,2.15
290.230435,37.6901705,0.005,0.019,20.934,0.062,20.223,0.025,19.939,0.021,19.812,0.019,4.92
