#AGE=12.000 EEPS=267
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
210 1.021282 3.6400 2.6233 1.3370 1.5041 2.6051 1.6375 1.2201 1.0421 0.9589 1.6774
211 1.021498 3.6395 2.6049 1.3535 1.4646 2.5689 1.5994 1.1800 1.0009 0.9174 1.6388
212 1.021697 3.6406 2.6259 1.3373 1.5005 2.5965 1.6310 1.2171 1.0411 0.9589 1.6724
213 1.021832 3.6415 2.6419 1.3248 1.5286 2.6182 1.6563 1.2459 1.0720 0.9907 1.6988
214 1.021973 3.6404 2.6121 1.3503 1.4691 2.5668 1.6012 1.1856 1.0088 0.9263 1.6417
215 1.022096 3.6382 2.5656 1.3878 1.3851 2.4992 1.5260 1.0994 0.9164 0.8314 1.5624
216 1.022217 3.6362 2.5217 1.4237 1.3046 2.4338 1.4541 1.0170 0.8281 0.7408 1.4865
217 1.022238 3.6358 2.5139 1.4300 1.2905 2.4224 1.4416 1.0025 0.8127 0.7249 1.4732
218 1.022259 3.6354 2.5061 1.4363 1.2762 2.4110 1.4289 0.9880 0.7971 0.7090 1.4598
219 1.022280 3.6351 2.4983 1.4427 1.2621 2.3996 1.4164 0.9735 0.7815 0.6929 1.4465
220 1.022300 3.6347 2.4904 1.4490 1.2478 2.3881 1.4038 0.9589 0.7657 0.6767 1.4330
221 1.022320 3.6343 2.4824 1.4555 1.2334 2.3767 1.3912 0.9441 0.7499 0.6605 1.4196
222 1.022340 3.6339 2.4745 1.4619 1.2191 2.3653 1.3786 0.9294 0.7341 0.6442 1.4061
223 1.022360 3.6335 2.4664 1.4685 1.2046 2.3538 1.3659 0.9146 0.7181 0.6277 1.3925
224 1.022380 3.6331 2.4583 1.4749 1.1902 2.3424 1.3533 0.8998 0.7021 0.6112 1.3791
225 1.022401 3.6327 2.4501 1.4816 1.1756 2.3309 1.3406 0.8849 0.6860 0.5947 1.3655
226 1.022420 3.6323 2.4419 1.4881 1.1610 2.3193 1.3278 0.8699 0.6698 0.5779 1.3518
227 1.022595 3.6284 2.3641 1.5505 1.0240 2.2126 1.2103 0.7293 0.5172 0.4205 1.2246
228 1.022745 3.6245 2.2886 1.6104 0.8940 2.1138 1.1018 0.5957 0.3708 0.2691 1.1051
229 1.022878 3.6205 2.2140 1.6691 0.7682 2.0204 1.0000 0.4664 0.2278 0.1206 0.9907
230 1.022994 3.6165 2.1402 1.7270 0.6460 1.9317 0.9040 0.3404 0.0873 -0.0255 0.8807
231 1.023096 3.6125 2.0677 1.7836 0.5279 1.8485 0.8154 0.2189 -0.0498 -0.1686 0.7761
232 1.023186 3.6086 1.9969 1.8387 0.4149 1.7716 0.7353 0.1024 -0.1826 -0.3077 0.6775
233 1.023264 3.6046 1.9269 1.8928 0.3062 1.7012 0.6637 -0.0095 -0.3122 -0.4444 0.5849
234 1.023334 3.6007 1.8587 1.9453 0.2027 1.6378 0.6007 -0.1157 -0.4371 -0.5768 0.4985
235 1.023396 3.5968 1.7908 1.9974 0.1015 1.5777 0.5452 -0.2200 -0.5612 -0.7086 0.4161
236 1.023451 3.5929 1.7250 2.0479 0.0057 1.5243 0.4982 -0.3186 -0.6804 -0.8358 0.3401
