#AGE= 2.000 EEPS=272
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
234 1.703200 3.6447 2.4840 1.7173 0.5352 1.5993 0.6490 0.2560 0.0909 0.0159 0.6979
235 1.704177 3.6417 2.4238 1.7658 0.4258 1.5117 0.5495 0.1438 -0.0283 -0.1065 0.5942
236 1.705090 3.6372 2.3413 1.8305 0.2834 1.4028 0.4239 -0.0029 -0.1868 -0.2701 0.4609
237 1.705891 3.6328 2.2618 1.8925 0.1482 1.3008 0.3073 -0.1421 -0.3383 -0.4270 0.3356
238 1.706591 3.6286 2.1874 1.9505 0.0233 1.2085 0.2025 -0.2708 -0.4795 -0.5734 0.2209
239 1.707207 3.6246 2.1178 2.0042 -0.0909 1.1261 0.1093 -0.3887 -0.6100 -0.7092 0.1171
240 1.707755 3.6208 2.0509 2.0559 -0.1994 1.0490 0.0231 -0.5008 -0.7351 -0.8396 0.0193
241 1.708244 3.6170 1.9864 2.1051 -0.3016 0.9784 -0.0554 -0.6066 -0.8544 -0.9641 -0.0716
242 1.708685 3.6132 1.9233 2.1532 -0.3995 0.9132 -0.1267 -0.7079 -0.9703 -1.0856 -0.1572
243 1.709081 3.6094 1.8615 2.2000 -0.4934 0.8533 -0.1910 -0.8050 -1.0827 -1.2040 -0.2378
