raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,Ang Sep (')
259.5477876,43.2064301,0.004,0.007,19.986,0.021,19.292,0.044,18.89,0.012,18.545,0.01,12.434
259.5478026,43.1995983,0.007,0.012,21.229,0.045,20.165,0.019,19.644,0.009,19.434,0.000687,12.303
259.5485823,43.1829888,0.015,0.027,21.93,0.084,21.329,0.039,20.794,0.031,20.664,0.044,12.069
259.5486979,43.2045759,0.009,0.004,18.668,0.023,17.955,0.049,17.654,0.008,17.358,0.022,12.435
259.5489007,43.0180063,0.026,0.039,21.905,0.093,21.478,0.048,21.187,0.027,20.989,0.174,13.753
259.5489566,43.1788831,0.01,0.012,20.931,0.026,20.565,0.016,20.37,0.017,20.297,0.078,12.031
259.5490787,43.2005649,0.009,0.003,17.601,0.004,17.25,0.005,17.115,0.002,17.102,0.007,12.374
259.549539,43.1816787,0.012,0.015,22.228,0.243,21.592,0.034,20.508,0.017,20.033,0.091,12.092
259.5499766,43.0482578,0.009,0.012,22.295,0.156,21.019,0.023,20.383,0.013,20.076,0.034,12.949
259.5501259,43.0402981,0.018,0.025,21.052,0.054,20.589,0.073,20.205,0.031,19.737,0.029,13.158
259.5501315,43.2729003,0.005,0.003,20.216,0.011,19.054,0.007,17.713,0.003,17.112,0.004,14.361
259.5506022,43.2101027,0.003,0.014,20.62,0.017,20.221,0.021,20.158,0.012,20.135,0.056,12.625
259.5512494,43.0904111,0.006,0.01,21.993,0.1,20.746,0.021,19.181,0.006,18.451,0.018,12.186
259.5512705,43.1006242,0.004,0.005,14.625,0.003,14.177,0.001,14.023,0.002,13.991,0.005,12.062
259.5516801,43.2147709,0.019,0.025,21.864,0.096,21.369,0.069,21.224,0.029,20.748,0.099,12.769
259.5516826,43.0628574,0.017,0.025,21.767,0.038,21.304,0.032,21.053,0.028,20.987,0.263,12.685
259.5517249,43.2495556,0.009,0.011,21.149,0.069,20.774,0.025,20.61,0.014,20.517,0.047,13.674
259.5518209,43.2222526,0.006,0.003,16.565,0.003,16.092,0.002,15.941,0.002,15.907,0.004,12.946
259.5520991,42.9870678,0.01,0.009,19.44,0.013,19.224,0.006,19.155,0.006,19.201,0.022,14.912
259.5525257,43.0917288,0.013,0.012,20.931,0.029,20.563,0.019,20.358,0.02,20.335,0.045,12.223
259.5531921,43.1795502,0.02,0.023,22.257,0.152,21.445,0.048,20.66,0.019,20.319,0.083,12.22
259.553216,43.2629016,0.011,0.006,20.698,0.033,19.895,0.011,19.549,0.008,19.403,0.025,14.142
259.5535441,43.0210001,0.009,0.011,20.849,0.04,20.288,0.041,19.858,0.012,19.471,0.039,13.836
259.5536087,43.2579767,0.003,0.006,21.293,0.052,19.988,0.021,18.601,0.005,17.954,0.003,14.001
259.5537423,43.1613987,0.005,0.004,19.28,0.011,19.062,0.006,18.976,0.006,18.987,0.012,12.063
259.5540245,43.2064759,0.008,0.01,22.181,0.164,20.986,0.048,19.949,0.011,19.433,0.021,12.692
259.554124,43.2515535,0.008,0.011,21.053,0.039,20.592,0.024,20.452,0.013,20.326,0.035,13.824
259.5541924,43.2145604,0.033,0.049,21.806,0.061,21.657,0.079,21.366,0.039,21.317,0.156,12.867
259.5542248,43.1746773,0.004,0.002,16.043,0.003,15.659,0.002,15.525,0.002,15.497,0.003,12.207
259.5542706,43.1379076,0.003,0.002,20.944,0.027,19.688,0.014,17.926,0.004,17.11,0.004,11.996
259.5545359,43.0465877,0.007,0.007,16.925,0.005,15.736,0.004,14.635,0.002,14.152,0.006,13.172
259.5545697,43.0249635,0.005,0.006,20.348,0.043,19.517,0.056,19.052,0.012,18.612,0.042,13.758
259.5549262,43.0902943,0.005,0.006,21.399,0.041,20.337,0.021,19.763,0.011,19.509,0.008,12.345
259.5549752,43.1198272,0.014,0.02,22.273,0.234,21.28,0.137,20.358,0.018,19.963,0.028,12.07
259.5559095,43.0738848,0.025,0.027,21.746,0.031,21.338,0.045,21.029,0.026,20.779,0.067,12.645
259.5560329,43.2486201,0.024,0.038,21.708,0.089,20.969,0.063,20.582,0.022,20.385,0.082,13.81
259.5560693,43.2827274,0.011,0.009,18.929,0.008,18.73,0.012,18.67,0.005,18.677,0.012,14.913
259.5561422,43.1193667,0.004,0.008,21.518,0.048,20.678,0.014,20.277,0.011,20.13,0.057,12.123
259.5561468,43.01639,0.027,0.039,21.993,0.055,21.729,0.058,21.334,0.047,21.242,0.203,14.075
259.5562978,43.1770736,0.01,0.012,22.256,0.058,21.714,0.091,20.312,0.011,19.657,0.018,12.323
259.5565976,43.1102172,0.008,0.004,16.177,0.002,15.834,0.003,15.703,0.003,15.687,0.000952,12.203
259.5567352,43.1790811,0.007,0.009,18.449,0.007,17.488,0.002,17.078,0.002,16.9,0.002,12.366
259.557016,43.2653777,0.03,0.036,21.648,0.069,21.228,0.065,20.887,0.042,20.444,0.165,14.362
259.5570683,43.0071986,0.075,0.151,21.788,0.077,21.459,0.125,21.21,0.056,20.728,0.191,14.4
259.5571129,43.1698991,0.007,0.006,21.758,0.041,20.79,0.038,20.175,0.012,19.89,0.012,12.281
259.5571448,43.1019045,0.006,0.015,21.172,0.045,20.663,0.028,20.401,0.021,20.333,0.042,12.302
259.5572353,43.0386768,0.003,0.004,18.157,0.011,17.493,0.005,17.242,0.002,17.139,0.003,13.481
259.5574086,43.2325346,0.001,0.004,18.081,0.011,17.598,0.002,17.417,0.002,17.347,0.007,13.423
259.5576138,43.0995197,0.009,0.027,18.735,0.007,18.544,0.004,18.469,0.008,18.485,0.014,12.347
259.5577568,43.246708,0.058,0.09,21.763,0.174,21.81,0.023,21.617,0.08,21.378,0.162,13.821
259.5578309,43.1875012,0.007,0.007,18.743,0.007,18.341,0.008,18.182,0.005,18.137,0.009,12.526
259.5584623,43.1144348,0.012,0.007,13.636,0,13.344,0.001,13.425,-999,13.269,0.007,12.253
259.5588235,43.0236472,0.005,0.019,19.45,0.011,18.31,0.005,17.477,0.003,17.101,0.006,13.959
259.5589868,43.0518822,0.01,0.018,20.822,0.018,20.208,0.036,19.894,0.025,19.523,0.01,13.225
259.5593217,43.2126388,0.009,0.011,19.083,0.027,18.61,0.032,18.323,0.027,18.23,0.078,13.036
259.5596269,43.1874281,0.019,0.023,18.666,0.005,17.528,0.004,16.97,0.002,16.728,0.006,12.601
259.5601205,43.103917,0.077,0.128,22.38,0.161,21.58,0.095,21.227,0.039,20.719,0.16,12.41
259.5603552,43.2177522,0.016,0.024,21.626,0.05,21.276,0.045,20.994,0.033,20.787,0.068,13.188
259.560502,43.2056612,0.016,0.024,21.496,0.04,21.029,0.026,20.835,0.02,20.676,0.096,12.944
259.560513,43.1613403,0.005,0.015,19.994,0.011,19.731,0.014,19.604,0.01,19.615,0.035,12.357
259.5607031,42.9976362,0.003,0.003,20.178,0.015,18.872,0.01,17.265,0.003,16.512,0.003,14.85
259.5609236,43.255735,0.003,0.005,16.952,0.007,16.532,0.002,16.335,0.002,16.265,0.002,14.207
259.5612954,43.2243005,0.04,0.084,22.363,0.076,22.003,0.126,21.597,0.059,21.497,0.183,13.375
259.5614311,43.0204183,0.007,0.002,18.816,0.005,18.583,0.004,18.508,0.004,18.502,0.004,14.154
259.561528,43.1933739,0.02,0.024,22.101,0.179,21.821,0.063,20.953,0.027,20.588,0.105,12.772
259.561758,43.0226062,0.094,0.008,15.336,0.004,14.975,0.011,14.802,0.003,14.777,0.012,14.102
259.5622409,43.1435204,0.008,0.01,21.68,0.061,20.664,0.026,20.072,0.013,19.675,0.051,12.351
259.5628016,43.0024592,0.002,0.003,19.431,0.01,19.209,0.007,19.13,0.007,19.126,0.028,14.766
259.5633967,43.2305771,0.005,0.004,21.67,0.049,20.587,0.02,19.599,0.009,19.105,0.015,13.611
259.5642591,43.0927525,0.005,0.006,20.408,0.023,19.393,0.019,18.152,0.007,17.651,0.016,12.712
259.5646026,43.1704427,0.005,0.005,19.705,0.011,19.298,0.005,19.086,0.006,19.031,0.028,12.61
259.5651071,43.0240659,0.016,0.006,20.324,0.021,20.04,0.011,19.93,0.009,19.846,0.05,14.189
259.565381,43.2224875,0.026,0.041,21.918,0.14,21.702,0.039,21.449,0.046,21.355,0.078,13.498
259.5654526,43.1121254,0.007,0.008,21.888,0.077,20.715,0.037,19.564,0.012,19.044,0.01,12.573
259.5654745,43.2424987,0.002,0.003,19.438,0.011,19.013,0.004,18.858,0.005,18.814,0.005,14.003
259.5657608,43.0473047,0.026,0.037,22.407,0.104,21.677,0.041,21.335,0.032,20.915,0.106,13.605
259.5660896,43.0079831,0.004,0.006,20.621,0.049,19.555,0.042,18.957,0.014,18.545,0.054,14.71
259.5661078,43.0681661,0.007,0.002,15.511,0.001,15.155,0.003,15.025,0.001,15.005,0.000931,13.176
259.5661573,43.2112687,0.032,0.03,21.4,0.063,21.175,0.066,20.876,0.029,20.574,0.307,13.288
259.5665522,43.2740526,0.007,0.011,20.363,0.035,19.731,0.025,19.106,0.025,18.878,0.049,14.994
259.5666281,43.0984925,0.018,0.039,21.86,0.033,21.224,0.027,20.968,0.049,21.176,0.099,12.747
259.5667619,43.0189907,0.007,0.004,15.357,0.004,15.033,0.004,14.926,0.002,14.914,0.005,14.4
259.5668834,43.1355456,0.01,0.021,21.262,0.034,20.813,0.022,20.581,0.019,20.526,0.012,12.548
259.5670572,43.0966785,0.005,0.005,19.528,0.008,18.99,0.014,18.776,0.013,18.706,0.009,12.785
259.5671735,43.0334968,0.007,0.008,21.263,0.072,20.253,0.061,19.679,0.012,19.431,0.06,14.009
259.5673814,43.0891263,0.051,0.044,17.907,0.008,17.554,0.094,17.193,0.015,17.127,0,12.892
259.5674348,43.2465003,0.016,0.023,21.628,0.045,21.227,0.046,21.027,0.019,20.947,0.099,14.189
259.5677934,43.0731641,0.025,0.036,22.053,0.065,21.531,0.064,21.171,0.033,20.803,0.068,13.156
259.5678875,43.0271914,0.011,0.018,20.748,0.071,20.259,0.064,19.909,0.025,19.669,0.027,14.208
259.5680254,43.0907012,0.001,0.001,11.112,-999,10.916,-999,10.878,-999,10.894,-999,12.899
259.5683599,43.2549695,0.023,0.039,21.544,0.062,21.377,0.018,21.274,0.029,21.254,0.224,14.467
259.5689497,43.0572051,0.008,0.01,21.566,0.067,20.504,0.015,19.743,0.007,19.362,0.01,13.512
259.5699891,43.1574829,0.004,0.01,20.45,0.018,20.021,0.013,19.801,0.007,19.776,0.033,12.744
259.570148,43.1089202,0.006,0.007,20.993,0.038,20.562,0.018,20.443,0.015,20.407,0.055,12.801
259.5701888,43.0407106,0.036,0.026,21.603,0.09,20.476,0.018,19.353,0.009,18.864,0.014,13.943
259.5703785,43.0944891,0.002,0.005,19.105,0.016,18.73,0.011,18.571,0.005,18.522,0.022,12.953
259.5704913,43.1046485,0.021,0.036,21.93,0.041,21.363,0.063,21.155,0.023,20.819,0.151,12.852
259.5705669,43.1249023,0.015,0.005,19.759,0.014,19.431,0.024,19.318,0.006,19.248,0.034,12.73
259.5705707,43.1248988,0.007,0.016,19.703,0.01,19.433,0.009,19.319,0.051,19.366,0.02,12.73
259.5706118,43.0757605,0.008,0.003,18.024,0.004,17.532,0.005,17.29,0.002,17.205,0.003,13.23
259.5708013,43.1270919,0.002,0.002,18.892,0.009,17.746,0.003,17.203,0.002,16.965,0.002,12.733
259.5716033,43.0376569,0.018,0.03,21.803,0.04,21.378,0.025,21.149,0.033,21.075,0.062,14.076
259.5716589,43.0557069,0.006,0.002,16.805,0.002,16.168,0.004,15.922,0.001,15.833,0.006,13.655
259.5719268,43.1935071,0.009,0.007,21.253,0.034,20.413,0.035,20.044,0.012,19.909,0.035,13.213
259.5720064,43.070133,0.007,0.012,21.333,0.039,20.556,0.029,20.251,0.016,20.158,0.078,13.386
259.5721026,43.0788874,0.007,0.002,15.241,0.003,15.373,0.004,15.515,0.001,15.604,0.000902,13.242
259.5721741,43.1426195,0.006,0.002,20.245,0.014,19.08,0.006,18.193,0.003,17.796,0.012,12.784
259.572191,43.2082747,0.045,0.049,21.738,0.178,21.097,0.069,20.808,0.044,20.431,0.228,13.479
259.572259,43.1337177,0.01,0.014,21.922,0.071,21.061,0.042,20.437,0.019,19.933,0.019,12.785
259.572359,43.0688406,0.007,0.003,19.032,0.002,18.416,0.003,18.158,0.004,18.048,0.007,13.424
259.5733158,43.2040965,0.016,0.019,22.178,0.082,21.122,0.045,20.546,0.019,20.189,0.042,13.448
259.5737242,43.1169807,0.001,0.001,19.335,0.009,18.126,0.005,17.069,0.002,16.589,0.003,12.903
259.5738432,43.1596693,0.004,0.007,21.389,0.046,20.203,0.019,19.003,0.006,18.468,0.006,12.925
259.5739374,43.0513152,0.011,0.009,20.878,0.031,20.466,0.018,20.351,0.012,20.323,0.078,13.844
259.5740915,43.2560473,0.004,0.006,17.808,0.005,17.341,0.004,17.17,0.002,17.123,0.004,14.717
259.5744274,43.261488,0.025,0.035,21.703,0.072,21.618,0.064,21.199,0.029,20.968,0.122,14.891
259.5744741,43.0449168,0.011,0.014,21.664,0.038,20.794,0.045,20.296,0.018,20.056,0.093,14.013
259.5752628,43.1608244,0.02,0.017,17.62,0.003,17.276,0.003,17.144,0.003,17.121,0.009,12.994
259.5760921,43.2086747,0.014,0.006,19.199,0.005,18.297,0.004,17.866,0.002,17.69,0.004,13.648
259.5762839,43.1864256,0.003,0.004,21.824,0.034,20.648,0.03,19.323,0.007,18.73,0.009,13.296
259.5763089,43.0360361,0.007,0.003,18.919,0.007,18.381,0.01,18.18,0.002,18.101,0.009,14.304
259.5767931,43.0532155,0.021,0.03,21.866,0.179,21.646,0.057,21.217,0.026,20.941,0.09,13.919
259.5771694,43.1989364,0.006,0.006,16.539,0.002,16.12,0.002,15.914,0.001,15.843,0.003,13.521
259.5774521,43.1876816,0.063,0.083,22.279,0.076,21.948,0.013,21.399,0.053,21.478,0.183,13.363
259.5775572,43.0216605,0.003,0.004,15.932,0.004,15.562,0.002,15.434,0.002,15.413,0.004,14.738
259.5776458,43.22558,0.008,0.007,20.318,0.026,19.163,0.01,18.513,0.004,18.21,0.007,14.064
259.5777534,43.1653677,0.011,0.024,21.305,0.046,20.711,0.047,20.386,0.023,19.947,0.037,13.135
259.5779668,43.0561568,0.024,0.038,22.025,0.083,21.515,0.056,21.329,0.032,20.957,0.134,13.905
259.5784053,43.0411563,0.008,0.012,21.783,0.027,20.7,0.011,20.019,0.01,19.781,0.043,14.261
259.5785042,43.1399441,0.002,0.005,22.027,0.122,20.919,0.021,19.766,0.008,19.206,0.025,13.058
259.5800771,43.2117183,0.014,0.008,21.759,0.059,20.783,0.035,20.301,0.011,20.162,0.049,13.872
259.5800946,43.0937343,0.014,0.019,21.329,0.046,20.42,0.085,20.041,0.03,19.646,0.032,13.38
259.5803127,43.0828031,0.004,0.004,19.564,0.007,18.379,0.007,17.362,0.003,16.913,0.008,13.531
259.580832,43.2218444,0.017,0.024,21.837,0.052,21.317,0.022,21.125,0.024,20.913,0.056,14.111
259.5810404,43.067913,0.004,0.003,16.093,0.009,15.13,0.004,14.653,0.002,14.457,0.005,13.803
259.5815179,43.1352985,0.027,0.043,22.252,0.024,21.733,0.044,21.432,0.037,20.814,0.107,13.189
259.5815428,43.1788699,0.003,0.002,17.335,0.005,16.162,0.004,14.909,0.002,14.364,0.003,13.428
259.5816875,43.0877093,0.003,0.007,20.409,0.018,20.141,0.023,19.988,0.013,19.953,0.033,13.522
259.5819386,43.2073202,0.02,0.04,21.863,0.051,21.337,0.048,21.096,0.043,21.064,0.099,13.866
259.5822056,43.0738373,0.004,0.004,19.491,0.011,18.965,0.005,18.743,0.004,18.63,0.008,13.75
259.5824717,43.1906909,0.015,0.027,19.808,0.027,19.662,0.068,19.542,0.016,19.293,0.088,13.618
259.5825195,43.1874473,0.007,0.002,19.046,0.009,18.151,0.005,17.76,0.004,17.573,0.004,13.575
259.5826128,43.11879,0.025,0.039,21.943,0.157,21.615,0.076,21.184,0.045,21.019,0.122,13.281
259.5827475,43.2321444,0.037,0.014,13.798,0.003,13.34,-999,13.074,-999,12.932,-999,14.423
259.5827916,43.1420222,0.068,0.076,22.034,0.234,21.826,0.033,21.314,0.053,21.027,0.179,13.248
259.5839419,43.0265769,0.005,0.004,18.726,0.005,17.97,0.004,17.673,0.003,17.552,0.007,14.852
259.5841509,43.1401246,0.003,0.001,18.085,0.005,17.68,0.004,17.545,0.002,17.518,0.004,13.305
259.584297,43.0493687,0.007,0.01,21.231,0.016,20.791,0.013,20.625,0.017,20.528,0.048,14.31
259.5843979,43.1471232,0.011,0.014,22.076,0.115,21.153,0.021,20.539,0.017,20.259,0.058,13.329
259.5847349,43.1846851,0.01,0.014,21.233,0.021,20.826,0.031,20.678,0.023,20.543,0.008,13.634
259.5848394,43.0466354,0.005,0.003,19.474,0.021,18.499,0.006,18.069,0.003,17.877,0.019,14.393
259.5857236,43.079446,0.015,0.006,20.066,0.03,18.91,0.011,18.335,0.005,18.053,0.011,13.81
259.5860146,43.0767354,0.007,0.005,16.965,0.003,16.443,0.003,16.237,0.002,16.17,0.006,13.864
259.5862088,43.1848728,0.01,0.016,21.076,0.025,20.762,0.021,20.568,0.015,20.501,0.052,13.7
259.5862424,43.235908,0.017,0.018,21.14,0.053,20.774,0.04,20.642,0.016,20.567,0.079,14.653
259.587322,43.137058,0.026,0.033,21.851,0.263,21.394,0.076,20.993,0.038,20.606,0.138,13.443
259.5875801,43.1982631,0.011,0.004,20.223,0.014,19.089,0.01,18.581,0.006,18.365,0.016,13.948
259.5876501,43.1952605,0.009,0.01,21.033,0.025,20.613,0.022,20.522,0.02,20.448,0.051,13.905
259.5879889,43.1391423,0.002,0.006,19.447,0.007,19.216,0.005,19.119,0.006,19.129,0.011,13.473
259.5879958,43.0410438,0.018,0.023,21.519,0.026,21.144,0.038,20.979,0.026,20.699,0.05,14.649
259.5881113,43.0324356,0.008,0.004,19.655,0.021,18.971,0.007,18.756,0.004,18.681,0.015,14.864
259.5883171,43.1330758,0.014,0.009,21.291,0.026,20.669,0.02,20.413,0.013,20.203,0.042,13.488
259.5884002,43.1711745,0.004,0.006,20.739,0.022,19.487,0.016,18.651,0.004,18.278,0.015,13.646
259.5886575,43.0533134,0.014,0.024,21.877,0.134,21.173,0.058,20.621,0.018,20.188,0.037,14.403
259.5888357,43.0363573,0.007,0.003,21.518,0.02,20.328,0.023,19.552,0.007,19.158,0.016,14.796
259.5889305,43.2058885,0.023,0.006,20.834,0.027,19.632,0.012,18.684,0.006,18.252,0.014,14.132
259.5890674,43.2449195,0.004,0.003,16.717,0.005,16.077,0.005,15.864,0.002,15.785,0.004,14.992
259.5890938,43.0677453,0.013,0.006,21.154,0.051,20.094,0.019,19.615,0.008,19.374,0.013,14.143
259.5900296,43.1635997,0.007,0.013,21.344,0.034,20.422,0.043,20.009,0.016,19.755,0.036,13.655
259.5900906,43.1276272,0.003,0.003,16.696,0.003,16.303,0.003,16.145,0.002,16.115,0.003,13.576
259.5906622,43.0725008,0.007,0.003,21.21,0.033,19.946,0.017,19.083,0.006,18.687,0.005,14.128
259.5911055,43.1235235,0.013,0.019,21.401,0.07,20.618,0.092,20.092,0.019,19.88,0.052,13.632
259.591199,43.2017861,0.019,0.015,19.042,0.008,17.839,0.008,16.533,0.002,15.961,0.008,14.158
259.5913951,43.0443441,0.026,0.052,22.048,0.066,21.36,0.066,20.963,0.03,20.706,0.109,14.711
259.591916,43.1610903,0.00096,0.002,15.487,0.003,15.173,0.002,15.054,0.001,15.051,0.002,13.721
259.5923316,43.2204533,0.015,0.021,21.64,0.042,21.095,0.048,20.929,0.021,20.899,0.126,14.552
259.592926,43.1350189,0.026,0.022,21.647,0.086,21.246,0.053,20.987,0.024,20.666,0.143,13.689
259.5932979,43.174765,0.011,0.019,22.297,0.074,21.131,0.041,20.57,0.016,20.348,0.027,13.891
259.5934489,43.0766952,0.002,0.003,19.72,0.011,19.394,0.014,19.242,0.007,19.214,0.013,14.18
259.5942329,43.1555639,0.006,0.005,21.051,0.022,19.931,0.009,19.436,0.007,19.181,0.019,13.791
259.5943803,43.0431298,0.045,0.063,22.277,0.014,21.735,0.055,21.338,0.039,20.769,0.177,14.859
259.5954866,43.1671244,0.002,0.002,16.239,0.004,15.91,0.002,15.779,0.001,15.754,0.002,13.919
259.5956778,43.1696637,0.015,0.022,21.319,0.065,20.615,0.047,20.336,0.019,19.977,0.113,13.947
259.5959033,43.0494001,0.007,0.009,22.013,0.095,20.888,0.025,20.116,0.01,19.728,0.029,14.783
259.5960553,43.1364764,0.018,0.023,21.43,0.073,20.519,0.075,20.203,0.037,19.79,0.032,13.825
259.5963314,43.2259435,0.054,0.033,21.191,0.031,20.787,0.027,20.603,0.011,20.521,0.039,14.832
259.5963911,43.0836588,0.006,0.005,18.973,0.01,18.538,0.007,18.336,0.004,18.243,0.008,14.205
259.5966052,43.1728663,0.005,0.004,20.312,0.014,19.914,0.018,19.764,0.009,19.679,0.045,14.016
259.5966859,43.1909195,0.028,0.033,22.436,0.171,21.518,0.062,20.906,0.039,20.541,0.24,14.226
259.5972164,43.1648934,0.002,0.007,20.498,0.022,19.578,0.045,19.079,0.013,18.851,0.045,13.977
259.5976636,43.075335,0.022,0.024,21.936,0.246,22.131,0.088,21.241,0.027,20.581,0.078,14.379
259.5979872,43.1542086,0.004,0.011,21.575,0.055,20.364,0.018,19.41,0.009,18.995,0.012,13.948
259.5985758,43.1935098,0.009,0.015,20.365,0.02,19.152,0.012,18.054,0.003,17.563,0.005,14.343
259.5986659,43.1119813,0.012,0.015,21.224,0.03,20.725,0.018,20.55,0.023,20.568,0.039,14.02
259.5988683,43.1985059,0.034,0.05,21.892,0.179,21.65,0.16,21.229,0.029,20.647,0.017,14.429
259.5990628,43.1690586,0.01,0.018,21.457,0.08,20.756,0.025,20.33,0.019,20.179,0.04,14.089
259.5990787,43.0570915,0.002,0.002,19.202,0.011,18.218,0.008,17.788,0.002,17.596,0.005,14.757
259.5992186,43.0961064,0.001,0.003,19.237,0.009,18.66,0.01,18.422,0.003,18.31,0.01,14.177
259.5993149,43.2024424,0.008,0.012,20.315,0.03,19.37,0.027,18.941,0.007,18.48,0.048,14.51
259.5996904,43.1747971,0.01,0.005,20.9,0.023,19.922,0.013,19.506,0.009,19.301,0.027,14.167
259.5997618,43.1958382,0.012,0.018,20.181,0.051,19.593,0.062,19.156,0.015,18.555,0.007,14.427
259.5998176,43.1705684,0.006,0.014,20.942,0.029,20.671,0.025,20.57,0.026,20.474,0.025,14.135
259.5998482,43.093636,0.002,0.002,14.327,0.003,13.937,0.003,13.799,0.002,13.802,0.01,14.231
259.6001583,43.2229255,0.01,0.003,21.604,0.068,20.533,0.023,19.138,0.006,18.518,0.011,14.924
259.6002682,43.2000359,0.029,0.03,22.305,0.206,21.712,0.041,21.168,0.018,20.874,0.1,14.512
259.6005154,43.1245924,0.007,0.01,21.922,0.075,20.843,0.039,20.115,0.007,19.761,0.022,14.04
259.6005715,43.220103,0.016,0.018,21.57,0.198,20.822,0.008,20.17,0.017,20.09,0.02,14.884
259.6013632,43.1582573,0.031,0.054,22.18,0.157,21.893,0.047,21.422,0.041,21.413,0.168,14.116
259.601366,43.1157909,0.01,0.01,21.991,0.093,20.711,0.053,19.352,0.005,18.751,0.024,14.115
259.6015715,43.0865837,0.006,0.011,21.054,0.052,20.188,0.083,19.716,0.023,19.412,0.061,14.388
259.6019398,43.2197263,0.005,0.007,20.885,0.026,19.647,0.029,19.118,0.014,18.936,0.03,14.933
259.6021336,43.0994156,0.002,0.002,17.486,0.003,17.63,0.005,17.789,0.002,17.913,0.007,14.27
259.6021656,43.1604488,0.009,0.017,21.188,0.023,20.3,0.038,19.805,0.014,19.625,0.012,14.163
259.6025248,43.1548387,0.039,0.062,21.907,0.102,21.923,0.035,21.484,0.069,21.443,0.173,14.149
259.60253,43.1312862,0.01,0.005,20.057,0.015,19.561,0.007,19.328,0.006,19.23,0.01,14.113
259.6038805,43.0579512,0.034,0.044,22.5,0.18,21.891,0.058,21.553,0.055,20.971,0.062,14.94
259.6041923,43.181833,0.002,0.003,18.102,0.005,17.776,0.004,17.649,0.002,17.629,0.005,14.435
259.6046286,43.1199115,0.01,0.015,21.033,0.041,20.7,0.03,20.526,0.015,20.508,0.034,14.237
259.6060835,43.1568296,0.002,0.003,18.884,0.008,18.699,0.008,18.612,0.003,18.635,0.015,14.314
259.6064529,43.1108205,0.046,0.08,22.204,0.079,21.884,0.046,21.454,0.046,20.821,0.166,14.366
259.6070465,43.2118706,0.012,0.017,21.321,0.023,20.83,0.041,20.545,0.02,20.491,0.055,14.995
259.6080943,43.0694105,0.023,0.036,22.246,0.021,21.373,0.178,20.713,0.032,20.39,0.125,14.914
259.6085416,43.1248451,0.023,0.013,22.049,0.1,21.044,0.04,19.833,0.011,19.264,0.011,14.39
259.6088293,43.2073793,0.007,0.01,21.152,0.043,19.724,0.04,19.209,0.011,18.766,0.063,14.992
259.6114504,43.1718635,0.004,0.005,20.079,0.026,19.044,0.033,18.642,0.012,18.285,0.004,14.649
259.6115525,43.1673527,0.013,0.023,20.708,0.065,19.679,0.135,19.439,0.018,19.04,0.154,14.618
259.6123437,43.153658,0.005,0.008,20.495,0.037,19.543,0.044,19.09,0.015,18.812,0.013,14.573
259.6126099,43.083087,0.009,0.014,21.338,0.051,20.537,0.038,20.064,0.018,19.732,0.074,14.905
259.6127344,43.1472056,0.041,0.063,22.059,0.098,22.127,0.184,21.516,0.018,21.341,0.154,14.568
259.6129509,43.108625,0.012,0.018,21.311,0.056,20.948,0.037,20.763,0.017,20.847,0.049,14.664
259.6129973,43.1607766,0.003,0.003,18.341,0.007,17.845,0.006,17.656,0.002,17.609,0.005,14.637
259.6131645,43.1507723,0.038,0.057,22.248,0.144,21.713,0.045,21.33,0.038,21.204,0.144,14.598
259.6136709,43.1663507,0.009,0.014,20.606,0.03,19.787,0.03,19.4,0.013,19.071,0.044,14.702
259.613776,43.1692293,0.004,0.006,22.087,0.18,21.093,0.022,19.775,0.01,19.105,0.013,14.729
259.6141106,43.1137945,0.02,0.027,21.979,0.164,21.63,0.054,21.095,0.024,20.919,0.045,14.682
259.6149977,43.1315298,0.014,0.017,21.593,0.072,20.997,0.059,20.586,0.017,20.429,0.015,14.658
259.6157837,43.1539187,0.015,0.033,21.774,0.035,20.64,0.015,19.943,0.011,19.71,0.034,14.724
