#AGE=16.000 EEPS=266
#EEP M/Mo LogTeff LogG LogL/Lo open gp1 rp1 ip1 zp1 yp1 wp1
163 0.731090 3.7797 3.7999 0.5743 3.3457 3.6126 3.3345 3.2329 3.2135 3.2169 3.3777
164 0.731259 3.7773 3.7807 0.5831 3.3204 3.5969 3.3110 3.2044 3.1827 3.1844 3.3545
165 0.731427 3.7742 3.7600 0.5922 3.2955 3.5813 3.2875 3.1765 3.1521 3.1522 3.3314
166 0.731591 3.7710 3.7385 0.6016 3.2697 3.5653 3.2635 3.1479 3.1202 3.1185 3.3075
167 0.731759 3.7681 3.7172 0.6112 3.2426 3.5485 3.2380 3.1173 3.0872 3.0837 3.2823
168 0.731922 3.7654 3.6960 0.6214 3.2152 3.5309 3.2121 3.0869 3.0541 3.0489 3.2566
169 0.732081 3.7628 3.6753 0.6319 3.1869 3.5112 3.1860 3.0563 3.0210 3.0141 3.2303
170 0.732235 3.7606 3.6550 0.6431 3.1580 3.4897 3.1582 3.0252 2.9874 2.9791 3.2030
171 0.732385 3.7583 3.6343 0.6542 3.1281 3.4672 3.1296 2.9928 2.9530 2.9435 3.1745
172 0.732529 3.7559 3.6138 0.6662 3.0971 3.4435 3.0998 2.9598 2.9177 2.9072 3.1449
173 0.732670 3.7539 3.5936 0.6786 3.0650 3.4180 3.0689 2.9262 2.8822 2.8701 3.1144
174 0.732804 3.7521 3.5737 0.6914 3.0319 3.3913 3.0376 2.8913 2.8457 2.8322 3.0824
175 0.732936 3.7505 3.5537 0.7045 2.9979 3.3641 3.0044 2.8556 2.8084 2.7940 3.0501
176 0.733063 3.7490 3.5344 0.7179 2.9632 3.3353 2.9708 2.8193 2.7701 2.7549 3.0166
177 0.733182 3.7475 3.5152 0.7316 2.9282 3.3057 2.9368 2.7823 2.7323 2.7159 2.9825
178 0.733303 3.7464 3.4966 0.7452 2.8926 3.2751 2.9023 2.7457 2.6940 2.6770 2.9478
179 0.733419 3.7451 3.4780 0.7592 2.8571 3.2442 2.8672 2.7085 2.6559 2.6381 2.9133
180 0.733536 3.7439 3.4597 0.7731 2.8211 3.2124 2.8323 2.6717 2.6176 2.5994 2.8780
181 0.733649 3.7433 3.4417 0.7876 2.7852 3.1799 2.7969 2.6347 2.5796 2.5609 2.8430
182 0.733746 3.7421 3.4259 0.8003 2.7534 3.1510 2.7655 2.6020 2.5462 2.5268 2.8113
183 0.733845 3.7415 3.4098 0.8130 2.7211 3.1216 2.7338 2.5689 2.5127 2.4925 2.7799
184 0.733941 3.7407 3.3943 0.8258 2.6882 3.0913 2.7017 2.5357 2.4787 2.4580 2.7476
185 0.734038 3.7402 3.3781 0.8391 2.6554 3.0609 2.6697 2.5022 2.4445 2.4233 2.7156
186 0.734135 3.7395 3.3624 0.8522 2.6223 3.0300 2.6366 2.4685 2.4098 2.3883 2.6825
187 0.734229 3.7388 3.3467 0.8657 2.5886 2.9984 2.6036 2.4344 2.3751 2.3532 2.6496
188 0.734325 3.7379 3.3311 0.8789 2.5549 2.9666 2.5701 2.4002 2.3404 2.3181 2.6160
189 0.734420 3.7378 3.3152 0.8927 2.5209 2.9344 2.5365 2.3657 2.3051 2.2826 2.5825
190 0.734515 3.7370 3.2993 0.9063 2.4864 2.9018 2.5022 2.3307 2.2698 2.2468 2.5484
191 0.734607 3.7367 3.2836 0.9201 2.4518 2.8688 2.4680 2.2954 2.2342 2.2109 2.5142
192 0.734701 3.7359 3.2674 0.9340 2.4165 2.8355 2.4336 2.2599 2.1982 2.1745 2.4795
193 0.734794 3.7354 3.2514 0.9483 2.3812 2.8015 2.3983 2.2244 2.1622 2.1379 2.4443
194 0.734887 3.7351 3.2354 0.9626 2.3458 2.7673 2.3631 2.1884 2.1255 2.1008 2.4090
195 0.734982 3.7346 3.2190 0.9769 2.3095 2.7328 2.3273 2.1519 2.0887 2.0637 2.3730
196 0.735074 3.7342 3.2028 0.9914 2.2731 2.6979 2.2914 2.1153 2.0514 2.0263 2.3373
197 0.735166 3.7337 3.1866 1.0058 2.2366 2.6631 2.2554 2.0787 2.0146 1.9889 2.3013
198 0.735257 3.7333 3.1704 1.0205 2.2001 2.6274 2.2189 2.0415 1.9767 1.9512 2.2645
199 0.735347 3.7328 3.1538 1.0357 2.1629 2.5916 2.1817 2.0037 1.9390 1.9127 2.2277
200 0.735439 3.7324 3.1371 1.0503 2.1250 2.5549 2.1442 1.9658 1.9002 1.8738 2.1904
201 0.735527 3.7320 3.1202 1.0660 2.0868 2.5182 2.1063 1.9272 1.8612 1.8345 2.1521
202 0.735614 3.7315 3.1031 1.0815 2.0480 2.4808 2.0678 1.8879 1.8217 1.7947 2.1137
203 0.735703 3.7312 3.0860 1.0968 2.0095 2.4436 2.0299 1.8496 1.7830 1.7557 2.0757
204 0.735793 3.7310 3.0688 1.1125 1.9706 2.4059 1.9911 1.8102 1.7432 1.7153 2.0369
205 0.735881 3.7303 3.0515 1.1285 1.9306 2.3672 1.9515 1.7701 1.7027 1.6745 1.9974
206 0.735965 3.7299 3.0336 1.1448 1.8897 2.3279 1.9107 1.7291 1.6611 1.6326 1.9570
207 0.736045 3.7295 3.0152 1.1611 1.8487 2.2877 1.8702 1.6873 1.6188 1.5905 1.9158
208 0.736124 3.7290 2.9968 1.1782 1.8063 2.2472 1.8279 1.6448 1.5761 1.5472 1.8740
209 0.736208 3.7286 2.9778 1.1951 1.7638 2.2059 1.7857 1.6016 1.5327 1.5030 1.8313
210 0.736284 3.7283 2.9585 1.2125 1.7203 2.1640 1.7426 1.5577 1.4880 1.4585 1.7882
211 0.736358 3.7275 2.9387 1.2302 1.6762 2.1221 1.6987 1.5129 1.4429 1.4130 1.7448
212 0.736431 3.7270 2.9191 1.2478 1.6316 2.0797 1.6550 1.4681 1.3973 1.3670 1.7006
213 0.736505 3.7264 2.8986 1.2661 1.5865 2.0364 1.6103 1.4227 1.3514 1.3204 1.6559
214 0.736573 3.7259 2.8785 1.2839 1.5408 1.9927 1.5648 1.3766 1.3045 1.2734 1.6109
215 0.736639 3.7253 2.8578 1.3026 1.4947 1.9490 1.5196 1.3297 1.2575 1.2260 1.5652
216 0.736707 3.7248 2.8369 1.3210 1.4481 1.9048 1.4732 1.2828 1.2098 1.1776 1.5193
217 0.736720 3.7246 2.8324 1.3253 1.4377 1.8950 1.4627 1.2723 1.1989 1.1669 1.5088
218 0.736734 3.7245 2.8273 1.3295 1.4274 1.8849 1.4524 1.2616 1.1880 1.1561 1.4985
219 0.736752 3.7243 2.8228 1.3335 1.4169 1.8747 1.4423 1.2510 1.1773 1.1453 1.4879
220 0.736765 3.7242 2.8180 1.3378 1.4061 1.8644 1.4314 1.2399 1.1666 1.1342 1.4773
221 0.736778 3.7241 2.8135 1.3421 1.3956 1.8543 1.4209 1.2292 1.1558 1.1234 1.4668
222 0.736794 3.7240 2.8086 1.3465 1.3848 1.8443 1.4102 1.2185 1.1447 1.1121 1.4560
223 0.736810 3.7236 2.8038 1.3508 1.3739 1.8339 1.3997 1.2075 1.1340 1.1009 1.4455
224 0.736825 3.7237 2.7989 1.3549 1.3632 1.8237 1.3888 1.1967 1.1228 1.0898 1.4347
225 0.736837 3.7236 2.7942 1.3593 1.3522 1.8135 1.3782 1.1858 1.1115 1.0787 1.4243
226 0.736850 3.7234 2.7890 1.3637 1.3414 1.8028 1.3675 1.1746 1.1002 1.0673 1.4131
227 0.736989 3.7221 2.7404 1.4073 1.2326 1.6997 1.2598 1.0648 0.9884 0.9548 1.3055
228 0.737108 3.7207 2.6927 1.4495 1.1267 1.5996 1.1548 0.9573 0.8802 0.8450 1.2007
229 0.737221 3.7196 2.6450 1.4919 1.0203 1.4986 1.0497 0.8497 0.7712 0.7350 1.0957
230 0.737334 3.7181 2.5920 1.5389 0.9034 1.3884 0.9341 0.7311 0.6504 0.6137 0.9801
231 0.737431 3.7164 2.5414 1.5840 0.7906 1.2818 0.8226 0.6169 0.5346 0.4968 0.8683
232 0.737518 3.7152 2.4920 1.6272 0.6827 1.1803 0.7154 0.5070 0.4239 0.3844 0.7616
233 0.737603 3.7131 2.4406 1.6723 0.5698 1.0746 0.6046 0.3934 0.3080 0.2671 0.6506
234 0.737680 3.7117 2.3895 1.7169 0.4593 0.9708 0.4949 0.2809 0.1938 0.1519 0.5411
235 0.737748 3.7103 2.3391 1.7605 0.3504 0.8694 0.3877 0.1705 0.0815 0.0384 0.4337
236 0.737814 3.7084 2.2885 1.8046 0.2405 0.7672 0.2791 0.0587 -0.0321 -0.0766 0.3254
237 0.737871 3.7067 2.2383 1.8479 0.1325 0.6670 0.1728 -0.0511 -0.1438 -0.1893 0.2186
238 0.737925 3.7050 2.1879 1.8914 0.0238 0.5666 0.0660 -0.1613 -0.2559 -0.3029 0.1118
239 0.737974 3.7034 2.1388 1.9339 -0.0817 0.4696 -0.0383 -0.2689 -0.3654 -0.4138 0.0078
240 0.738019 3.7017 2.0895 1.9764 -0.1876 0.3723 -0.1426 -0.3764 -0.4751 -0.5245 -0.0965
241 0.738055 3.7000 2.0421 2.0175 -0.2897 0.2792 -0.2428 -0.4804 -0.5808 -0.6316 -0.1967
242 0.738094 3.6982 1.9978 2.0557 -0.3846 0.1925 -0.3364 -0.5774 -0.6794 -0.7315 -0.2905
243 0.738132 3.6971 1.9603 2.0880 -0.4651 0.1194 -0.4155 -0.6591 -0.7629 -0.8158 -0.3691
244 0.738162 3.6965 1.9373 2.1084 -0.5158 0.0727 -0.4656 -0.7111 -0.8155 -0.8690 -0.4194
245 0.738196 3.6950 1.8956 2.1438 -0.6034 -0.0066 -0.5519 -0.8004 -0.9069 -0.9616 -0.5057
246 0.738225 3.6929 1.8438 2.1877 -0.7123 -0.1039 -0.6583 -0.9113 -1.0206 -1.0767 -0.6121
247 0.738251 3.6911 1.7974 2.2271 -0.8091 -0.1905 -0.7532 -1.0103 -1.1218 -1.1794 -0.7070
248 0.738273 3.6898 1.7595 2.2594 -0.8884 -0.2607 -0.8308 -1.0911 -1.2044 -1.2632 -0.7849
249 0.738296 3.6887 1.7290 2.2852 -0.9521 -0.3177 -0.8929 -1.1562 -1.2707 -1.3305 -0.8470
